{'round': 0, 'grad_norm_head': 0.535743764319683, 'grad_norm_feat': 0.9023137728354257}
{'round': 35, 'grad_norm_head': 0.0187211298690087, 'grad_norm_feat': 0.08586719575927267}
{'round': 36, 'grad_norm_head': 0.018311918377328342, 'grad_norm_feat': 0.08453459675855389}
{'round': 37, 'grad_norm_head': 0.01791728454254247, 'grad_norm_feat': 0.0835905627970325}
{'round': 38, 'grad_norm_head': 0.017540013398958876, 'grad_norm_feat': 0.08235317748545068}
{'round': 39, 'grad_norm_head': 0.017171578860932565, 'grad_norm_feat': 0.08136552862855222}
{'round': 40, 'grad_norm_head': 0.01683661920627646, 'grad_norm_feat': 0.0800760341660927}
{'round': 41, 'grad_norm_head': 0.016525356548715196, 'grad_norm_feat': 0.07940040528876484}
{'round': 42, 'grad_norm_head': 0.01621375285375014, 'grad_norm_feat': 0.07837939686130614}
{'round': 43, 'grad_norm_head': 0.015921180733463734, 'grad_norm_feat': 0.07754946280713608}
{'round': 44, 'grad_norm_head': 0.015641958474193647, 'grad_norm_feat': 0.07640270373378757}
{'round': 45, 'grad_norm_head': 0.015379915814472563, 'grad_norm_feat': 0.07585531907568183}
{'round': 46, 'grad_norm_head': 0.015117032624126258, 'grad_norm_feat': 0.07498886029504702}
{'round': 47, 'grad_norm_head': 0.014856953787862096, 'grad_norm_feat': 0.07399998081101672}
{'round': 48, 'grad_norm_head': 0.014624421813842967, 'grad_norm_feat': 0.07308386101908507}
{'round': 49, 'grad_norm_head': 0.014392347320191535, 'grad_norm_feat': 0.07230764055681123}
{'round': 50, 'grad_norm_head': 0.014170826038946052, 'grad_norm_feat': 0.07181266387293449}
{'round': 51, 'grad_norm_head': 0.013946150798044508, 'grad_norm_feat': 0.07094000327886874}
{'round': 52, 'grad_norm_head': 0.013753185703711267, 'grad_norm_feat': 0.07053034638743791}
{'round': 53, 'grad_norm_head': 0.013544483666198986, 'grad_norm_feat': 0.06992415587032874}
{'round': 54, 'grad_norm_head': 0.013354828456889076, 'grad_norm_feat': 0.06902982330279049}
{'round': 55, 'grad_norm_head': 0.013155776651993354, 'grad_norm_feat': 0.06820391932027213}
{'round': 56, 'grad_norm_head': 0.012971554856896836, 'grad_norm_feat': 0.0673468150640872}
{'round': 57, 'grad_norm_head': 0.012807654777718001, 'grad_norm_feat': 0.06709008651447516}
{'round': 58, 'grad_norm_head': 0.012617076364266185, 'grad_norm_feat': 0.0664322525394187}
{'round': 59, 'grad_norm_head': 0.012443171743583777, 'grad_norm_feat': 0.06583309789590659}
{'round': 60, 'grad_norm_head': 0.01228081312351169, 'grad_norm_feat': 0.06512396472300147}
{'round': 61, 'grad_norm_head': 0.012107128375486853, 'grad_norm_feat': 0.06457989786569536}
{'round': 62, 'grad_norm_head': 0.011954010234091358, 'grad_norm_feat': 0.06396839379212506}
{'round': 63, 'grad_norm_head': 0.011775452860241977, 'grad_norm_feat': 0.0636472484731136}
{'round': 64, 'grad_norm_head': 0.011621445068555907, 'grad_norm_feat': 0.06296757125721798}
{'round': 65, 'grad_norm_head': 0.011468427791572866, 'grad_norm_feat': 0.06242913010727268}
{'round': 66, 'grad_norm_head': 0.011329432981852487, 'grad_norm_feat': 0.06188609417304493}
{'round': 67, 'grad_norm_head': 0.011186979610538815, 'grad_norm_feat': 0.06169855357577556}
{'round': 68, 'grad_norm_head': 0.011044922097965187, 'grad_norm_feat': 0.0613219790139206}
{'round': 69, 'grad_norm_head': 0.010885165207042243, 'grad_norm_feat': 0.06057841411592598}
{'round': 70, 'grad_norm_head': 0.010770544156636579, 'grad_norm_feat': 0.060398932697110067}
{'round': 71, 'grad_norm_head': 0.010619428974393877, 'grad_norm_feat': 0.059768848540411354}
{'round': 72, 'grad_norm_head': 0.01049773489371702, 'grad_norm_feat': 0.059491100619402305}
{'round': 73, 'grad_norm_head': 0.010356163433415949, 'grad_norm_feat': 0.058833336199187514}
{'round': 74, 'grad_norm_head': 0.010229259766417812, 'grad_norm_feat': 0.0583306694404774}
{'round': 75, 'grad_norm_head': 0.010099335204353454, 'grad_norm_feat': 0.05761477628372733}
{'round': 76, 'grad_norm_head': 0.009972174453430108, 'grad_norm_feat': 0.05716911738588449}
{'round': 77, 'grad_norm_head': 0.009841960098965978, 'grad_norm_feat': 0.05650792793733676}
{'round': 78, 'grad_norm_head': 0.00975501576437925, 'grad_norm_feat': 0.056464935645303076}
{'round': 79, 'grad_norm_head': 0.009658548202429684, 'grad_norm_feat': 0.05586643957027782}
{'round': 80, 'grad_norm_head': 0.009523866867731915, 'grad_norm_feat': 0.05540231283502222}
{'round': 81, 'grad_norm_head': 0.009415342856795563, 'grad_norm_feat': 0.0549501132517631}
{'round': 82, 'grad_norm_head': 0.009331140388270518, 'grad_norm_feat': 0.05424959696755027}
{'round': 83, 'grad_norm_head': 0.009199107081689336, 'grad_norm_feat': 0.053974784909417976}
{'round': 84, 'grad_norm_head': 0.00911273626739736, 'grad_norm_feat': 0.053367176480740575}
{'round': 85, 'grad_norm_head': 0.008993917805581772, 'grad_norm_feat': 0.05285475975288258}
{'round': 86, 'grad_norm_head': 0.00890521841984971, 'grad_norm_feat': 0.05236148629917241}
{'round': 87, 'grad_norm_head': 0.00881743584641025, 'grad_norm_feat': 0.051918192038402367}
{'round': 88, 'grad_norm_head': 0.008703859231520597, 'grad_norm_feat': 0.05151504238708784}
{'round': 89, 'grad_norm_head': 0.008617681670391545, 'grad_norm_feat': 0.05061287853087123}
{'round': 90, 'grad_norm_head': 0.008504840604901311, 'grad_norm_feat': 0.05036681347009936}
{'round': 91, 'grad_norm_head': 0.008412953326314828, 'grad_norm_feat': 0.049802578171563444}
{'round': 92, 'grad_norm_head': 0.008321597320335007, 'grad_norm_feat': 0.04919993750321134}
{'round': 93, 'grad_norm_head': 0.008237378646957581, 'grad_norm_feat': 0.048712407815533}
{'round': 94, 'grad_norm_head': 0.008144345064035769, 'grad_norm_feat': 0.04827587673104083}
{'round': 95, 'grad_norm_head': 0.008038736848613316, 'grad_norm_feat': 0.04770626602669197}
{'round': 96, 'grad_norm_head': 0.007951535998048131, 'grad_norm_feat': 0.04722914324658919}
{'round': 97, 'grad_norm_head': 0.007869619867081672, 'grad_norm_feat': 0.046494326955734945}
{'round': 98, 'grad_norm_head': 0.00777512590114541, 'grad_norm_feat': 0.04623763451755821}
{'round': 99, 'grad_norm_head': 0.00769173053490699, 'grad_norm_feat': 0.04537518572954689}
{'round': 100, 'grad_norm_head': 0.007603918029835554, 'grad_norm_feat': 0.044969146364214126}
{'round': 101, 'grad_norm_head': 0.007515135749004753, 'grad_norm_feat': 0.044930799588983696}
{'round': 102, 'grad_norm_head': 0.007436242757341918, 'grad_norm_feat': 0.04398764996769614}
{'round': 103, 'grad_norm_head': 0.007342768399046491, 'grad_norm_feat': 0.04360439346009419}
{'round': 104, 'grad_norm_head': 0.007272777700010869, 'grad_norm_feat': 0.04327382629241987}
{'round': 105, 'grad_norm_head': 0.007161266731399403, 'grad_norm_feat': 0.04278342470272431}
{'round': 106, 'grad_norm_head': 0.00709660490240093, 'grad_norm_feat': 0.04227231955049825}
{'round': 107, 'grad_norm_head': 0.006999750021029671, 'grad_norm_feat': 0.041560694024386544}
{'round': 108, 'grad_norm_head': 0.0069394543721852265, 'grad_norm_feat': 0.040925188115829916}
{'round': 109, 'grad_norm_head': 0.006830191201367436, 'grad_norm_feat': 0.04045374924069695}
{'round': 110, 'grad_norm_head': 0.00675912033193968, 'grad_norm_feat': 0.04001288142631364}
{'round': 111, 'grad_norm_head': 0.006659577885265637, 'grad_norm_feat': 0.03949680183370622}
{'round': 112, 'grad_norm_head': 0.006602840633377782, 'grad_norm_feat': 0.03901649520610871}
{'round': 113, 'grad_norm_head': 0.006501018491290527, 'grad_norm_feat': 0.038446973955177766}
{'round': 114, 'grad_norm_head': 0.006438846597599991, 'grad_norm_feat': 0.03801552759735076}
{'round': 115, 'grad_norm_head': 0.006340669693150335, 'grad_norm_feat': 0.03745273589613484}
{'round': 116, 'grad_norm_head': 0.00626291606904222, 'grad_norm_feat': 0.03705560861801526}
{'round': 117, 'grad_norm_head': 0.0061885187636583575, 'grad_norm_feat': 0.03666361652580206}
{'round': 118, 'grad_norm_head': 0.006123492020611789, 'grad_norm_feat': 0.036111083317894754}
{'round': 119, 'grad_norm_head': 0.006050241173020316, 'grad_norm_feat': 0.0356401847356881}
{'round': 120, 'grad_norm_head': 0.005967179570527805, 'grad_norm_feat': 0.03523751309210231}
{'round': 121, 'grad_norm_head': 0.005902868541662161, 'grad_norm_feat': 0.03479108131357579}
{'round': 122, 'grad_norm_head': 0.0058217171535129356, 'grad_norm_feat': 0.03440334077682751}
{'round': 123, 'grad_norm_head': 0.005754280768148498, 'grad_norm_feat': 0.03402916074056472}
{'round': 124, 'grad_norm_head': 0.005694349943246212, 'grad_norm_feat': 0.033692474039951466}
{'round': 125, 'grad_norm_head': 0.0056152625214934485, 'grad_norm_feat': 0.033177665658480814}
{'round': 126, 'grad_norm_head': 0.0055356597791167035, 'grad_norm_feat': 0.03283219699581561}
{'round': 127, 'grad_norm_head': 0.005480710269911175, 'grad_norm_feat': 0.032377023402857}
{'round': 128, 'grad_norm_head': 0.005415320490217838, 'grad_norm_feat': 0.03198139451510806}
{'round': 129, 'grad_norm_head': 0.005350724716187458, 'grad_norm_feat': 0.03168919005947243}
{'round': 130, 'grad_norm_head': 0.0052633727768207645, 'grad_norm_feat': 0.03140498212202123}
{'round': 131, 'grad_norm_head': 0.005213071556740829, 'grad_norm_feat': 0.031017160541864316}
{'round': 132, 'grad_norm_head': 0.005150079445687886, 'grad_norm_feat': 0.030772338808280498}
{'round': 133, 'grad_norm_head': 0.005090402314491377, 'grad_norm_feat': 0.030322683950244136}
{'round': 134, 'grad_norm_head': 0.005029559997788384, 'grad_norm_feat': 0.02986873996010168}
{'round': 135, 'grad_norm_head': 0.004962943141044698, 'grad_norm_feat': 0.029506463217651796}
{'round': 136, 'grad_norm_head': 0.004912410937134177, 'grad_norm_feat': 0.02911954934733451}
{'round': 137, 'grad_norm_head': 0.004848545431244446, 'grad_norm_feat': 0.028812065177711236}
{'round': 138, 'grad_norm_head': 0.004792600432929089, 'grad_norm_feat': 0.02842199869060603}
{'round': 139, 'grad_norm_head': 0.004734598909268423, 'grad_norm_feat': 0.028080936265543605}
{'round': 140, 'grad_norm_head': 0.004675002078281206, 'grad_norm_feat': 0.027681599093795087}
{'round': 141, 'grad_norm_head': 0.004623606056838846, 'grad_norm_feat': 0.02739343904321429}
{'round': 142, 'grad_norm_head': 0.004568711229685209, 'grad_norm_feat': 0.027019845233139952}
{'round': 143, 'grad_norm_head': 0.0045188647062588015, 'grad_norm_feat': 0.02677127410162121}
{'round': 144, 'grad_norm_head': 0.004465897357239202, 'grad_norm_feat': 0.026441469241597692}
{'round': 145, 'grad_norm_head': 0.004405742016753141, 'grad_norm_feat': 0.026051639613594097}
{'round': 146, 'grad_norm_head': 0.0043567944188247784, 'grad_norm_feat': 0.02574069450181619}
{'round': 147, 'grad_norm_head': 0.004302659805018275, 'grad_norm_feat': 0.025452297790649354}
{'round': 148, 'grad_norm_head': 0.004254035921742589, 'grad_norm_feat': 0.025151425288400493}
{'round': 149, 'grad_norm_head': 0.004200931187303368, 'grad_norm_feat': 0.02488534084798479}
{'round': 150, 'grad_norm_head': 0.004159323873537416, 'grad_norm_feat': 0.024557597945169644}
{'round': 151, 'grad_norm_head': 0.0041082640866428955, 'grad_norm_feat': 0.024194328491996535}
{'round': 152, 'grad_norm_head': 0.004070081054307216, 'grad_norm_feat': 0.02398544619254778}
{'round': 153, 'grad_norm_head': 0.0040178286397526426, 'grad_norm_feat': 0.023687672775410246}
{'round': 154, 'grad_norm_head': 0.003981881262266769, 'grad_norm_feat': 0.023413979636043497}
{'round': 155, 'grad_norm_head': 0.003933600085790562, 'grad_norm_feat': 0.023167011262944737}
{'round': 156, 'grad_norm_head': 0.003887130162161168, 'grad_norm_feat': 0.022805195252435424}
{'round': 157, 'grad_norm_head': 0.003846000820036681, 'grad_norm_feat': 0.022504123420055092}
{'round': 158, 'grad_norm_head': 0.003798529663967994, 'grad_norm_feat': 0.022276615654770307}
{'round': 159, 'grad_norm_head': 0.0037570623293053437, 'grad_norm_feat': 0.021937485140168175}
{'round': 160, 'grad_norm_head': 0.003707805573953786, 'grad_norm_feat': 0.021705413572414022}
{'round': 161, 'grad_norm_head': 0.0036772679063667773, 'grad_norm_feat': 0.021394169615893664}
{'round': 162, 'grad_norm_head': 0.003636553973093821, 'grad_norm_feat': 0.02106420462353863}
{'round': 163, 'grad_norm_head': 0.0035920303661886163, 'grad_norm_feat': 0.020816305751760023}
{'round': 164, 'grad_norm_head': 0.003553630215469035, 'grad_norm_feat': 0.020519016875608153}
{'round': 165, 'grad_norm_head': 0.003515582970436182, 'grad_norm_feat': 0.020420093421769238}
{'round': 166, 'grad_norm_head': 0.0034764134190688775, 'grad_norm_feat': 0.02004998064775574}
{'round': 167, 'grad_norm_head': 0.003446613714149171, 'grad_norm_feat': 0.019894571065785207}
{'round': 168, 'grad_norm_head': 0.003410565330806606, 'grad_norm_feat': 0.019637161773922156}
{'round': 169, 'grad_norm_head': 0.0033691050278263674, 'grad_norm_feat': 0.019373059262731463}
{'round': 170, 'grad_norm_head': 0.00333766909879965, 'grad_norm_feat': 0.01916760866816653}
{'round': 171, 'grad_norm_head': 0.0033022874749176275, 'grad_norm_feat': 0.01893926277568661}
{'round': 172, 'grad_norm_head': 0.0032631580998310765, 'grad_norm_feat': 0.018684445695435706}
{'round': 173, 'grad_norm_head': 0.003227624684764598, 'grad_norm_feat': 0.01847607568225795}
{'round': 174, 'grad_norm_head': 0.0031967799770757474, 'grad_norm_feat': 0.01829360147746041}
{'round': 175, 'grad_norm_head': 0.003157290888413436, 'grad_norm_feat': 0.01806110859412351}
{'round': 176, 'grad_norm_head': 0.0031191525738754953, 'grad_norm_feat': 0.017858032655143945}
{'round': 177, 'grad_norm_head': 0.0030925181071832634, 'grad_norm_feat': 0.01762042122485863}
{'round': 178, 'grad_norm_head': 0.003060677003784768, 'grad_norm_feat': 0.017468698799218505}
{'round': 179, 'grad_norm_head': 0.00303147497284812, 'grad_norm_feat': 0.01726399520917889}
{'round': 180, 'grad_norm_head': 0.002997774052347648, 'grad_norm_feat': 0.017073845352675535}
{'round': 181, 'grad_norm_head': 0.0029660080775063516, 'grad_norm_feat': 0.016860977996434462}
{'round': 182, 'grad_norm_head': 0.00293994210500922, 'grad_norm_feat': 0.01668925898419783}
{'round': 183, 'grad_norm_head': 0.0029116474905152507, 'grad_norm_feat': 0.016494884267979803}
{'round': 184, 'grad_norm_head': 0.002883946961737673, 'grad_norm_feat': 0.016356730533277283}
{'round': 185, 'grad_norm_head': 0.0028534832359761197, 'grad_norm_feat': 0.016128351094990268}
{'round': 186, 'grad_norm_head': 0.002828683461225433, 'grad_norm_feat': 0.015994710231155906}
{'round': 187, 'grad_norm_head': 0.0027976809765535592, 'grad_norm_feat': 0.015765755343467407}
{'round': 188, 'grad_norm_head': 0.002773766459795429, 'grad_norm_feat': 0.01562923724641895}
{'round': 189, 'grad_norm_head': 0.002748599762431784, 'grad_norm_feat': 0.01544962502631305}
{'round': 190, 'grad_norm_head': 0.0027218004890005726, 'grad_norm_feat': 0.01532461898330308}
{'round': 191, 'grad_norm_head': 0.0026959974597686727, 'grad_norm_feat': 0.01515099588103368}
{'round': 192, 'grad_norm_head': 0.002671335721097259, 'grad_norm_feat': 0.01499027573892992}
{'round': 193, 'grad_norm_head': 0.002647452820088303, 'grad_norm_feat': 0.014828032037243758}
{'round': 194, 'grad_norm_head': 0.0026206683437944136, 'grad_norm_feat': 0.014688920543378383}
{'round': 195, 'grad_norm_head': 0.002597539533951383, 'grad_norm_feat': 0.014527845001407014}
{'round': 196, 'grad_norm_head': 0.0025734408408486643, 'grad_norm_feat': 0.014406629969892377}
{'round': 197, 'grad_norm_head': 0.002550856690010439, 'grad_norm_feat': 0.014238122195237643}
{'round': 198, 'grad_norm_head': 0.0025286632129748795, 'grad_norm_feat': 0.014127189726556882}
{'round': 199, 'grad_norm_head': 0.0025037399289587494, 'grad_norm_feat': 0.013946001209564816}
{'round': 200, 'grad_norm_head': 0.0024824124170692895, 'grad_norm_feat': 0.013834089067833823}
{'round': 201, 'grad_norm_head': 0.002460578668941185, 'grad_norm_feat': 0.013720437497091035}
{'round': 202, 'grad_norm_head': 0.0024385396737413396, 'grad_norm_feat': 0.013611281114990223}
{'round': 203, 'grad_norm_head': 0.0024164707479043756, 'grad_norm_feat': 0.013465906000499992}
{'round': 204, 'grad_norm_head': 0.002395761285947086, 'grad_norm_feat': 0.013346894405099384}
{'round': 205, 'grad_norm_head': 0.0023761372471702404, 'grad_norm_feat': 0.013231011420417502}
{'round': 206, 'grad_norm_head': 0.0023539185866554226, 'grad_norm_feat': 0.013074781826461056}
{'round': 207, 'grad_norm_head': 0.002336365854153628, 'grad_norm_feat': 0.013014126357497314}
{'round': 208, 'grad_norm_head': 0.002316055978006315, 'grad_norm_feat': 0.01287899168723508}
{'round': 209, 'grad_norm_head': 0.002297531150047568, 'grad_norm_feat': 0.012777903994762429}
{'round': 210, 'grad_norm_head': 0.002277774442635363, 'grad_norm_feat': 0.012669805961580577}
{'round': 211, 'grad_norm_head': 0.0022581110837381806, 'grad_norm_feat': 0.012564196091195263}
{'round': 212, 'grad_norm_head': 0.002242386437377814, 'grad_norm_feat': 0.012486878456964291}
{'round': 213, 'grad_norm_head': 0.0022244501925600835, 'grad_norm_feat': 0.012358275103717184}
{'round': 214, 'grad_norm_head': 0.0022076249154042962, 'grad_norm_feat': 0.012284977617516006}
{'round': 215, 'grad_norm_head': 0.002190241964967973, 'grad_norm_feat': 0.012172608717245433}
{'round': 216, 'grad_norm_head': 0.0021698487354033826, 'grad_norm_feat': 0.012057514018910288}
{'round': 217, 'grad_norm_head': 0.002153980887884605, 'grad_norm_feat': 0.011944431858085186}
{'round': 218, 'grad_norm_head': 0.0021362683417061666, 'grad_norm_feat': 0.01187070730013699}
{'round': 219, 'grad_norm_head': 0.002119043937274372, 'grad_norm_feat': 0.01176803825969861}
{'round': 220, 'grad_norm_head': 0.002103633958951876, 'grad_norm_feat': 0.011674182855922454}
{'round': 221, 'grad_norm_head': 0.0020862110600215296, 'grad_norm_feat': 0.011553069348457581}
{'round': 222, 'grad_norm_head': 0.002070428906775151, 'grad_norm_feat': 0.011467402654283967}
{'round': 223, 'grad_norm_head': 0.0020550767388729943, 'grad_norm_feat': 0.011380778957835144}
{'round': 224, 'grad_norm_head': 0.0020394181000673146, 'grad_norm_feat': 0.011280836659860186}
{'round': 225, 'grad_norm_head': 0.002024552566211304, 'grad_norm_feat': 0.011178770341845739}
{'round': 226, 'grad_norm_head': 0.00200851814062842, 'grad_norm_feat': 0.011123357123479782}
{'round': 227, 'grad_norm_head': 0.0019952529641223925, 'grad_norm_feat': 0.01106434893076427}
{'round': 228, 'grad_norm_head': 0.001978773260963855, 'grad_norm_feat': 0.010920339091662618}
{'round': 229, 'grad_norm_head': 0.001964704663718112, 'grad_norm_feat': 0.010853316837763477}
{'round': 230, 'grad_norm_head': 0.001951069078675531, 'grad_norm_feat': 0.010759987007270249}
{'round': 231, 'grad_norm_head': 0.0019361190364063055, 'grad_norm_feat': 0.010671938603735826}
{'round': 232, 'grad_norm_head': 0.0019213495837520178, 'grad_norm_feat': 0.010616497970194469}
{'round': 233, 'grad_norm_head': 0.0019104352032068787, 'grad_norm_feat': 0.010527161754782063}
{'round': 234, 'grad_norm_head': 0.001895363785952869, 'grad_norm_feat': 0.010448870575725817}
{'round': 235, 'grad_norm_head': 0.0018830642032891512, 'grad_norm_feat': 0.010385356586109982}
{'round': 236, 'grad_norm_head': 0.001867944821438275, 'grad_norm_feat': 0.010290169391327656}
{'round': 237, 'grad_norm_head': 0.0018559080517987323, 'grad_norm_feat': 0.010225342112509831}
{'round': 238, 'grad_norm_head': 0.0018421035732481945, 'grad_norm_feat': 0.0101142398710404}
{'round': 239, 'grad_norm_head': 0.0018290869369587265, 'grad_norm_feat': 0.01008559358345807}
{'round': 240, 'grad_norm_head': 0.0018193485135400628, 'grad_norm_feat': 0.010030755980737672}
{'round': 241, 'grad_norm_head': 0.0018044023865556008, 'grad_norm_feat': 0.009912177106853505}
{'round': 242, 'grad_norm_head': 0.0017919084036241467, 'grad_norm_feat': 0.009853653282188148}
{'round': 243, 'grad_norm_head': 0.0017810841624651065, 'grad_norm_feat': 0.009805536342214368}
{'round': 244, 'grad_norm_head': 0.0017706590981422916, 'grad_norm_feat': 0.009741285174049291}
{'round': 245, 'grad_norm_head': 0.0017564368288234544, 'grad_norm_feat': 0.00969604081123}
{'round': 246, 'grad_norm_head': 0.0017448501286305782, 'grad_norm_feat': 0.009580988839521899}
{'round': 247, 'grad_norm_head': 0.0017336871602049678, 'grad_norm_feat': 0.009537374244328014}
{'round': 248, 'grad_norm_head': 0.0017226098967613019, 'grad_norm_feat': 0.009472705723974968}
{'round': 249, 'grad_norm_head': 0.0017117197293590174, 'grad_norm_feat': 0.009411170482902348}
{'round': 250, 'grad_norm_head': 0.001700887024484396, 'grad_norm_feat': 0.009371048453941726}
{'round': 251, 'grad_norm_head': 0.0016893055667665576, 'grad_norm_feat': 0.009251847143332655}
{'round': 252, 'grad_norm_head': 0.0016785855534115807, 'grad_norm_feat': 0.009256038112177152}
{'round': 253, 'grad_norm_head': 0.00166962883696717, 'grad_norm_feat': 0.009135916873620817}
{'round': 254, 'grad_norm_head': 0.0016572157665050793, 'grad_norm_feat': 0.009133128638140217}
{'round': 255, 'grad_norm_head': 0.0016481033107367325, 'grad_norm_feat': 0.009031392933184473}
{'round': 256, 'grad_norm_head': 0.0016379515946890544, 'grad_norm_feat': 0.008969630460347834}
{'round': 257, 'grad_norm_head': 0.001627882611537623, 'grad_norm_feat': 0.008951676777308324}
{'round': 258, 'grad_norm_head': 0.0016171806451535146, 'grad_norm_feat': 0.008884338463225738}
{'round': 259, 'grad_norm_head': 0.0016090181276245746, 'grad_norm_feat': 0.008845679189675253}
{'round': 260, 'grad_norm_head': 0.0015981887462026266, 'grad_norm_feat': 0.00876835295731649}
{'round': 261, 'grad_norm_head': 0.0015894888334421126, 'grad_norm_feat': 0.008708259862462837}
{'round': 262, 'grad_norm_head': 0.001579561643248915, 'grad_norm_feat': 0.008667755636417805}
{'round': 263, 'grad_norm_head': 0.0015687775181080306, 'grad_norm_feat': 0.008610429811818516}
{'round': 264, 'grad_norm_head': 0.0015617272869944277, 'grad_norm_feat': 0.00856312720765412}
{'round': 265, 'grad_norm_head': 0.001551602257937686, 'grad_norm_feat': 0.008501172962108072}
{'round': 266, 'grad_norm_head': 0.001542210971765338, 'grad_norm_feat': 0.008447494800275623}
{'round': 267, 'grad_norm_head': 0.0015327595213556122, 'grad_norm_feat': 0.008410704931906968}
{'round': 268, 'grad_norm_head': 0.0015241435632345906, 'grad_norm_feat': 0.008375808667241021}
{'round': 269, 'grad_norm_head': 0.0015151273148223314, 'grad_norm_feat': 0.00830393236013067}
{'round': 270, 'grad_norm_head': 0.001508381143806149, 'grad_norm_feat': 0.008241761161610815}
{'round': 271, 'grad_norm_head': 0.001497204782292681, 'grad_norm_feat': 0.008221527292855397}
{'round': 272, 'grad_norm_head': 0.0014894744816540556, 'grad_norm_feat': 0.008184521708135127}
{'round': 273, 'grad_norm_head': 0.0014808669105981784, 'grad_norm_feat': 0.008131955736945687}
{'round': 274, 'grad_norm_head': 0.0014720258839831836, 'grad_norm_feat': 0.00808557848414114}
{'round': 275, 'grad_norm_head': 0.0014637890362272194, 'grad_norm_feat': 0.007993465041641761}
{'round': 276, 'grad_norm_head': 0.0014547876153833987, 'grad_norm_feat': 0.008007094612194012}
{'round': 277, 'grad_norm_head': 0.0014469080396748062, 'grad_norm_feat': 0.007921075182848101}
{'round': 278, 'grad_norm_head': 0.0014380862122220315, 'grad_norm_feat': 0.007878242510727112}
{'round': 279, 'grad_norm_head': 0.001428680769845614, 'grad_norm_feat': 0.00787298718010846}
{'round': 280, 'grad_norm_head': 0.0014229852651376992, 'grad_norm_feat': 0.007806763946155308}
{'round': 281, 'grad_norm_head': 0.001412860916366185, 'grad_norm_feat': 0.007765656222986709}
{'round': 282, 'grad_norm_head': 0.0014059784754554467, 'grad_norm_feat': 0.007742124036181171}
