{'round': 0, 'grad_norm_head': 0.6774333089784427, 'grad_norm_feat': 1.1853628632891153}
{'round': 1, 'grad_norm_head': 0.4249405489034312, 'grad_norm_feat': 1.0478906769620397}
{'round': 2, 'grad_norm_head': 0.2788572897384698, 'grad_norm_feat': 0.8174392877136719}
{'round': 3, 'grad_norm_head': 0.1997185491214686, 'grad_norm_feat': 0.646701839006315}
{'round': 4, 'grad_norm_head': 0.15554160705458644, 'grad_norm_feat': 0.5368397573299744}
{'round': 5, 'grad_norm_head': 0.1287811253857957, 'grad_norm_feat': 0.465245316845538}
{'round': 6, 'grad_norm_head': 0.11067332195381364, 'grad_norm_feat': 0.41618295662469157}
{'round': 7, 'grad_norm_head': 0.09779446013311172, 'grad_norm_feat': 0.38038924728987855}
{'round': 8, 'grad_norm_head': 0.08791395463597561, 'grad_norm_feat': 0.3527209191715536}
{'round': 9, 'grad_norm_head': 0.08013365057567293, 'grad_norm_feat': 0.3299334789895538}
{'round': 10, 'grad_norm_head': 0.07376970398866489, 'grad_norm_feat': 0.3111528605542903}
{'round': 11, 'grad_norm_head': 0.06823138627616034, 'grad_norm_feat': 0.29429163463113045}
{'round': 12, 'grad_norm_head': 0.06372271513601302, 'grad_norm_feat': 0.28024059305483195}
{'round': 13, 'grad_norm_head': 0.059533662118901515, 'grad_norm_feat': 0.26729428367661867}
{'round': 14, 'grad_norm_head': 0.05597735023130904, 'grad_norm_feat': 0.2555296277707215}
{'round': 15, 'grad_norm_head': 0.05288338375040455, 'grad_norm_feat': 0.2451263119870875}
{'round': 16, 'grad_norm_head': 0.05004052369510656, 'grad_norm_feat': 0.23569832858179504}
{'round': 17, 'grad_norm_head': 0.04756348569901687, 'grad_norm_feat': 0.22640589768255123}
{'round': 18, 'grad_norm_head': 0.04529888079046915, 'grad_norm_feat': 0.21870579156040978}
{'round': 19, 'grad_norm_head': 0.04319378353470646, 'grad_norm_feat': 0.2112999604489724}
{'round': 20, 'grad_norm_head': 0.04132441956441051, 'grad_norm_feat': 0.20474374714206026}
{'round': 21, 'grad_norm_head': 0.03964643160446084, 'grad_norm_feat': 0.1985935412177649}
{'round': 22, 'grad_norm_head': 0.03803354661571259, 'grad_norm_feat': 0.19253143498484954}
{'round': 23, 'grad_norm_head': 0.03667096514039995, 'grad_norm_feat': 0.18710581922543373}
{'round': 24, 'grad_norm_head': 0.035306608835966244, 'grad_norm_feat': 0.1827572305251552}
{'round': 25, 'grad_norm_head': 0.0340583468856979, 'grad_norm_feat': 0.17727276250205}
{'round': 26, 'grad_norm_head': 0.032920316537722004, 'grad_norm_feat': 0.1731024262867704}
{'round': 27, 'grad_norm_head': 0.031841457962396603, 'grad_norm_feat': 0.16960980429272504}
{'round': 28, 'grad_norm_head': 0.030892126181522515, 'grad_norm_feat': 0.1661676898694012}
{'round': 29, 'grad_norm_head': 0.029970480073802916, 'grad_norm_feat': 0.16245056287514956}
{'round': 30, 'grad_norm_head': 0.029117757268674178, 'grad_norm_feat': 0.15900479855596136}
{'round': 31, 'grad_norm_head': 0.028322594525450426, 'grad_norm_feat': 0.15565766873627881}
{'round': 32, 'grad_norm_head': 0.027545116618292655, 'grad_norm_feat': 0.15234311359159733}
{'round': 33, 'grad_norm_head': 0.026899371275311768, 'grad_norm_feat': 0.15032381384669793}
{'round': 34, 'grad_norm_head': 0.026262101492507673, 'grad_norm_feat': 0.14755164255913705}
{'round': 35, 'grad_norm_head': 0.02564545186961468, 'grad_norm_feat': 0.14492393864741251}
{'round': 36, 'grad_norm_head': 0.02507170157978385, 'grad_norm_feat': 0.1423079746289855}
{'round': 37, 'grad_norm_head': 0.024536665943999784, 'grad_norm_feat': 0.13989278408429764}
{'round': 38, 'grad_norm_head': 0.023981839274656715, 'grad_norm_feat': 0.138117374050293}
{'round': 39, 'grad_norm_head': 0.023554158472283246, 'grad_norm_feat': 0.135687598872498}
{'round': 40, 'grad_norm_head': 0.023114995886532083, 'grad_norm_feat': 0.13438195205515807}
{'round': 41, 'grad_norm_head': 0.022679676506941058, 'grad_norm_feat': 0.13238585262894315}
{'round': 42, 'grad_norm_head': 0.02227137926407202, 'grad_norm_feat': 0.13099213741168922}
{'round': 43, 'grad_norm_head': 0.0219338278037576, 'grad_norm_feat': 0.12905304544811558}
{'round': 44, 'grad_norm_head': 0.021515019118694106, 'grad_norm_feat': 0.12779410938879068}
{'round': 45, 'grad_norm_head': 0.02119526262874143, 'grad_norm_feat': 0.12630294972294098}
{'round': 46, 'grad_norm_head': 0.020839342286099294, 'grad_norm_feat': 0.12513724212075594}
{'round': 47, 'grad_norm_head': 0.020522072999577676, 'grad_norm_feat': 0.12363897687952151}
{'round': 48, 'grad_norm_head': 0.020246946738344783, 'grad_norm_feat': 0.12232382540063264}
{'round': 49, 'grad_norm_head': 0.019967130787661866, 'grad_norm_feat': 0.12108604833473045}
{'round': 50, 'grad_norm_head': 0.01971193278900694, 'grad_norm_feat': 0.11976971226125872}
{'round': 51, 'grad_norm_head': 0.019446294312523312, 'grad_norm_feat': 0.11842012479145485}
{'round': 52, 'grad_norm_head': 0.019214602855215684, 'grad_norm_feat': 0.11769559089659884}
{'round': 53, 'grad_norm_head': 0.018912339806474696, 'grad_norm_feat': 0.11625728321502926}
{'round': 54, 'grad_norm_head': 0.018685352331649956, 'grad_norm_feat': 0.11498692201631293}
{'round': 55, 'grad_norm_head': 0.018443129995552882, 'grad_norm_feat': 0.11379017492581431}
{'round': 56, 'grad_norm_head': 0.018248631763296358, 'grad_norm_feat': 0.11311827441882413}
{'round': 57, 'grad_norm_head': 0.018012783654572404, 'grad_norm_feat': 0.11240560377100364}
{'round': 58, 'grad_norm_head': 0.017831651760237145, 'grad_norm_feat': 0.11145278977613521}
{'round': 59, 'grad_norm_head': 0.01762152421951812, 'grad_norm_feat': 0.11064086905924984}
{'round': 60, 'grad_norm_head': 0.017404989981684684, 'grad_norm_feat': 0.10985535904287988}
{'round': 61, 'grad_norm_head': 0.017230070204123614, 'grad_norm_feat': 0.10883973036589975}
{'round': 62, 'grad_norm_head': 0.017006172204401777, 'grad_norm_feat': 0.10753599125003731}
{'round': 63, 'grad_norm_head': 0.016836539853716723, 'grad_norm_feat': 0.10675355953930385}
{'round': 64, 'grad_norm_head': 0.016646864406341208, 'grad_norm_feat': 0.10556778443127134}
{'round': 65, 'grad_norm_head': 0.0164374497127371, 'grad_norm_feat': 0.10464471981385792}
{'round': 66, 'grad_norm_head': 0.016256355771342962, 'grad_norm_feat': 0.10378828141098728}
{'round': 67, 'grad_norm_head': 0.016072491694830566, 'grad_norm_feat': 0.10351051082142505}
{'round': 68, 'grad_norm_head': 0.01588669176157963, 'grad_norm_feat': 0.10185458967884874}
{'round': 69, 'grad_norm_head': 0.015727458815794328, 'grad_norm_feat': 0.10075264289861097}
{'round': 70, 'grad_norm_head': 0.015555937574698152, 'grad_norm_feat': 0.10021711602044342}
{'round': 71, 'grad_norm_head': 0.015360503882125334, 'grad_norm_feat': 0.09946764605267641}
{'round': 72, 'grad_norm_head': 0.015218657779303138, 'grad_norm_feat': 0.09855391285658484}
{'round': 73, 'grad_norm_head': 0.01504397916979766, 'grad_norm_feat': 0.09729771674567111}
{'round': 74, 'grad_norm_head': 0.014866764799149888, 'grad_norm_feat': 0.09651399866563175}
{'round': 75, 'grad_norm_head': 0.014716836645302728, 'grad_norm_feat': 0.09584488022985271}
{'round': 76, 'grad_norm_head': 0.01455797728191684, 'grad_norm_feat': 0.09483624151972771}
{'round': 77, 'grad_norm_head': 0.01441511864595939, 'grad_norm_feat': 0.09428696587599114}
{'round': 78, 'grad_norm_head': 0.014250778574566773, 'grad_norm_feat': 0.0931496761708872}
{'round': 79, 'grad_norm_head': 0.014079927937609248, 'grad_norm_feat': 0.09241815782155526}
{'round': 80, 'grad_norm_head': 0.01395860503439426, 'grad_norm_feat': 0.09126523272633609}
{'round': 81, 'grad_norm_head': 0.013801573854195278, 'grad_norm_feat': 0.09044043045358069}
{'round': 82, 'grad_norm_head': 0.01366673376198828, 'grad_norm_feat': 0.08971199980616244}
{'round': 83, 'grad_norm_head': 0.013513989823435803, 'grad_norm_feat': 0.08922823015653185}
{'round': 84, 'grad_norm_head': 0.013378553418285484, 'grad_norm_feat': 0.08847831065745591}
{'round': 85, 'grad_norm_head': 0.013249619679436362, 'grad_norm_feat': 0.08737363287476158}
{'round': 86, 'grad_norm_head': 0.013126981516475324, 'grad_norm_feat': 0.08627653873311895}
{'round': 87, 'grad_norm_head': 0.012985675244147697, 'grad_norm_feat': 0.08581381523084378}
{'round': 88, 'grad_norm_head': 0.012830927779243134, 'grad_norm_feat': 0.0848351619021676}
{'round': 89, 'grad_norm_head': 0.01271894070317309, 'grad_norm_feat': 0.08365307282855157}
{'round': 90, 'grad_norm_head': 0.012574764545131163, 'grad_norm_feat': 0.08316704677687793}
{'round': 91, 'grad_norm_head': 0.012463804302150043, 'grad_norm_feat': 0.08252207537351886}
{'round': 92, 'grad_norm_head': 0.012334072791223696, 'grad_norm_feat': 0.08178567607285325}
{'round': 93, 'grad_norm_head': 0.012199069952721716, 'grad_norm_feat': 0.08036133238297567}
{'round': 94, 'grad_norm_head': 0.012092224170630791, 'grad_norm_feat': 0.07963643612070968}
{'round': 95, 'grad_norm_head': 0.01194784619419467, 'grad_norm_feat': 0.07862148964204906}
{'round': 96, 'grad_norm_head': 0.011841047519994482, 'grad_norm_feat': 0.07817563768334068}
{'round': 97, 'grad_norm_head': 0.01169462564179411, 'grad_norm_feat': 0.0772075068121373}
{'round': 98, 'grad_norm_head': 0.01157107622480324, 'grad_norm_feat': 0.07640256718007118}
{'round': 99, 'grad_norm_head': 0.01147444181465527, 'grad_norm_feat': 0.07555883553571101}
{'round': 100, 'grad_norm_head': 0.011347600003645094, 'grad_norm_feat': 0.07455596709121876}
{'round': 101, 'grad_norm_head': 0.011214093446103256, 'grad_norm_feat': 0.07372668966406708}
{'round': 102, 'grad_norm_head': 0.011091192549245659, 'grad_norm_feat': 0.07278923502052652}
{'round': 103, 'grad_norm_head': 0.010975151916183054, 'grad_norm_feat': 0.07177456450545781}
{'round': 104, 'grad_norm_head': 0.010828128015102842, 'grad_norm_feat': 0.07068620111880976}
{'round': 105, 'grad_norm_head': 0.010713090611173622, 'grad_norm_feat': 0.07011308685149617}
