{'round': 0, 'grad_norm_head': 0.40582040802220287, 'grad_norm_feat': 0.6284170352294614}
{'round': 26, 'grad_norm_head': 0.02049760883898789, 'grad_norm_feat': 0.11376276739752988}
{'round': 27, 'grad_norm_head': 0.019846008948877347, 'grad_norm_feat': 0.11204772481449253}
{'round': 28, 'grad_norm_head': 0.01931473273654359, 'grad_norm_feat': 0.11008367070083311}
{'round': 29, 'grad_norm_head': 0.018820657044745566, 'grad_norm_feat': 0.10857255616277388}
{'round': 30, 'grad_norm_head': 0.018322061668647787, 'grad_norm_feat': 0.10683441202533234}
{'round': 31, 'grad_norm_head': 0.017856216266389873, 'grad_norm_feat': 0.10520468927721721}
{'round': 32, 'grad_norm_head': 0.017444652145016847, 'grad_norm_feat': 0.10373124397163828}
{'round': 33, 'grad_norm_head': 0.017035492347715744, 'grad_norm_feat': 0.10251167044486101}
{'round': 34, 'grad_norm_head': 0.01665538477413505, 'grad_norm_feat': 0.10117571518595438}
{'round': 35, 'grad_norm_head': 0.01630925669411745, 'grad_norm_feat': 0.09996657846701157}
{'round': 36, 'grad_norm_head': 0.01597555976202254, 'grad_norm_feat': 0.09853279824212921}
{'round': 37, 'grad_norm_head': 0.015664694079659505, 'grad_norm_feat': 0.09732132647057336}
{'round': 38, 'grad_norm_head': 0.015369100767947834, 'grad_norm_feat': 0.09662632127106799}
{'round': 39, 'grad_norm_head': 0.015073757519778363, 'grad_norm_feat': 0.09518381729266165}
{'round': 40, 'grad_norm_head': 0.014799605053515475, 'grad_norm_feat': 0.09401018590900313}
{'round': 41, 'grad_norm_head': 0.014565375883531573, 'grad_norm_feat': 0.09300358558069897}
{'round': 42, 'grad_norm_head': 0.014321551983204821, 'grad_norm_feat': 0.09226701266965551}
{'round': 43, 'grad_norm_head': 0.014076680114714002, 'grad_norm_feat': 0.09082125908261082}
{'round': 44, 'grad_norm_head': 0.013874051063226384, 'grad_norm_feat': 0.08941779656088206}
{'round': 45, 'grad_norm_head': 0.013656227471364945, 'grad_norm_feat': 0.08829602555687459}
{'round': 46, 'grad_norm_head': 0.013468663559353375, 'grad_norm_feat': 0.08710762018243429}
{'round': 47, 'grad_norm_head': 0.013276138820576804, 'grad_norm_feat': 0.08577904681700918}
{'round': 48, 'grad_norm_head': 0.013077171851516998, 'grad_norm_feat': 0.08478203403158036}
{'round': 49, 'grad_norm_head': 0.012902558924349996, 'grad_norm_feat': 0.08393767319692974}
{'round': 50, 'grad_norm_head': 0.012726547335152735, 'grad_norm_feat': 0.08305468735235515}
{'round': 51, 'grad_norm_head': 0.012587873289191939, 'grad_norm_feat': 0.08186301262019112}
{'round': 52, 'grad_norm_head': 0.012410487258303737, 'grad_norm_feat': 0.0806531364184935}
{'round': 53, 'grad_norm_head': 0.012256428312258656, 'grad_norm_feat': 0.07985818201394308}
{'round': 54, 'grad_norm_head': 0.012106365927649274, 'grad_norm_feat': 0.0786085293051083}
{'round': 55, 'grad_norm_head': 0.01195913007704595, 'grad_norm_feat': 0.07755105857897825}
{'round': 56, 'grad_norm_head': 0.011793649161109546, 'grad_norm_feat': 0.0766070778992435}
{'round': 57, 'grad_norm_head': 0.011654426081119334, 'grad_norm_feat': 0.07591165033123105}
{'round': 58, 'grad_norm_head': 0.011497882726976352, 'grad_norm_feat': 0.07463392918081516}
{'round': 59, 'grad_norm_head': 0.011362072174286978, 'grad_norm_feat': 0.07393623595073039}
{'round': 60, 'grad_norm_head': 0.011201324742882449, 'grad_norm_feat': 0.07270530863278978}
{'round': 61, 'grad_norm_head': 0.011038707201926661, 'grad_norm_feat': 0.07221154954152649}
{'round': 62, 'grad_norm_head': 0.01088719191193992, 'grad_norm_feat': 0.0709470444587957}
{'round': 63, 'grad_norm_head': 0.010728791445727717, 'grad_norm_feat': 0.07000133804508683}
{'round': 64, 'grad_norm_head': 0.010605675445215753, 'grad_norm_feat': 0.06920133495557083}
{'round': 65, 'grad_norm_head': 0.010440529913337696, 'grad_norm_feat': 0.06785391313014348}
{'round': 66, 'grad_norm_head': 0.010312000842954677, 'grad_norm_feat': 0.06735833741944396}
{'round': 67, 'grad_norm_head': 0.010139371162381318, 'grad_norm_feat': 0.06618639994488847}
{'round': 68, 'grad_norm_head': 0.009998974310255516, 'grad_norm_feat': 0.06550305911536282}
{'round': 69, 'grad_norm_head': 0.009867042966385057, 'grad_norm_feat': 0.06442317794342457}
{'round': 70, 'grad_norm_head': 0.00974179142084812, 'grad_norm_feat': 0.06340825956760106}
{'round': 71, 'grad_norm_head': 0.009597913084727594, 'grad_norm_feat': 0.062464716659206145}
{'round': 72, 'grad_norm_head': 0.009476431921514818, 'grad_norm_feat': 0.06156966917568719}
{'round': 73, 'grad_norm_head': 0.009325089257447771, 'grad_norm_feat': 0.06059315247390482}
{'round': 74, 'grad_norm_head': 0.009210944519192807, 'grad_norm_feat': 0.06010161768059296}
{'round': 75, 'grad_norm_head': 0.009076036975230435, 'grad_norm_feat': 0.05911066073461938}
{'round': 76, 'grad_norm_head': 0.008955465025528948, 'grad_norm_feat': 0.05833184481211987}
{'round': 77, 'grad_norm_head': 0.008831470962018145, 'grad_norm_feat': 0.05744811309096694}
{'round': 78, 'grad_norm_head': 0.00871107893246086, 'grad_norm_feat': 0.056783715045827646}
{'round': 79, 'grad_norm_head': 0.008575454004123535, 'grad_norm_feat': 0.056192587192886494}
{'round': 80, 'grad_norm_head': 0.008475499613507164, 'grad_norm_feat': 0.05531443643166863}
{'round': 81, 'grad_norm_head': 0.008346419818110745, 'grad_norm_feat': 0.05479762116550681}
{'round': 82, 'grad_norm_head': 0.008244975871132485, 'grad_norm_feat': 0.05393432103110737}
{'round': 83, 'grad_norm_head': 0.008109132229434211, 'grad_norm_feat': 0.05334093668469226}
{'round': 84, 'grad_norm_head': 0.008011606168749871, 'grad_norm_feat': 0.052336754215723556}
{'round': 85, 'grad_norm_head': 0.007894224505114868, 'grad_norm_feat': 0.051786622830989185}
{'round': 86, 'grad_norm_head': 0.00779007140321793, 'grad_norm_feat': 0.051051217323146124}
{'round': 87, 'grad_norm_head': 0.007668730906352799, 'grad_norm_feat': 0.05039706873000616}
{'round': 88, 'grad_norm_head': 0.007577487387542097, 'grad_norm_feat': 0.04956045776494656}
{'round': 89, 'grad_norm_head': 0.007457306426120376, 'grad_norm_feat': 0.04885842825663134}
{'round': 90, 'grad_norm_head': 0.0073589663540039015, 'grad_norm_feat': 0.04823478651500799}
{'round': 91, 'grad_norm_head': 0.007270112850356923, 'grad_norm_feat': 0.04771352622730454}
{'round': 92, 'grad_norm_head': 0.007159558611586416, 'grad_norm_feat': 0.04693902578998403}
{'round': 93, 'grad_norm_head': 0.007051171745583461, 'grad_norm_feat': 0.046522114150524596}
{'round': 94, 'grad_norm_head': 0.00695488985251807, 'grad_norm_feat': 0.04562209264461826}
{'round': 95, 'grad_norm_head': 0.006860043987681055, 'grad_norm_feat': 0.045131271203921894}
{'round': 96, 'grad_norm_head': 0.006763707835537042, 'grad_norm_feat': 0.04442560698065687}
{'round': 97, 'grad_norm_head': 0.006669959404091482, 'grad_norm_feat': 0.0437280292702874}
{'round': 98, 'grad_norm_head': 0.006579895840276418, 'grad_norm_feat': 0.04323527017489163}
{'round': 99, 'grad_norm_head': 0.006489435052770977, 'grad_norm_feat': 0.04274734104619498}
{'round': 100, 'grad_norm_head': 0.006392272726666736, 'grad_norm_feat': 0.041956132317391454}
{'round': 101, 'grad_norm_head': 0.006311692973015321, 'grad_norm_feat': 0.04145703527990066}
{'round': 102, 'grad_norm_head': 0.006214879408029201, 'grad_norm_feat': 0.04083042045017319}
{'round': 103, 'grad_norm_head': 0.006125818427340084, 'grad_norm_feat': 0.04015522350504026}
{'round': 104, 'grad_norm_head': 0.006051127725628054, 'grad_norm_feat': 0.039593618197770915}
{'round': 105, 'grad_norm_head': 0.005955418664482209, 'grad_norm_feat': 0.03873951889308603}
{'round': 106, 'grad_norm_head': 0.0058836515152885, 'grad_norm_feat': 0.03838752464193333}
{'round': 107, 'grad_norm_head': 0.005796051683918191, 'grad_norm_feat': 0.03775424326545346}
{'round': 108, 'grad_norm_head': 0.005724815781524604, 'grad_norm_feat': 0.037221810784181325}
{'round': 109, 'grad_norm_head': 0.0056434486606755764, 'grad_norm_feat': 0.036822576492426096}
{'round': 110, 'grad_norm_head': 0.005557611719334148, 'grad_norm_feat': 0.03628712681295877}
{'round': 111, 'grad_norm_head': 0.005490448179990967, 'grad_norm_feat': 0.03587671773800502}
{'round': 112, 'grad_norm_head': 0.005407898192134635, 'grad_norm_feat': 0.03516875597213646}
{'round': 113, 'grad_norm_head': 0.005333799769643797, 'grad_norm_feat': 0.034727889694512945}
{'round': 114, 'grad_norm_head': 0.005253110619241106, 'grad_norm_feat': 0.03415444739161899}
{'round': 115, 'grad_norm_head': 0.005181387651456368, 'grad_norm_feat': 0.03372167559120204}
{'round': 116, 'grad_norm_head': 0.005115542914009655, 'grad_norm_feat': 0.033264810926148816}
{'round': 117, 'grad_norm_head': 0.005031312832331628, 'grad_norm_feat': 0.03258523171559735}
{'round': 118, 'grad_norm_head': 0.004975893013585765, 'grad_norm_feat': 0.03233933333943764}
{'round': 119, 'grad_norm_head': 0.004899445399053854, 'grad_norm_feat': 0.0317922276911959}
{'round': 120, 'grad_norm_head': 0.004822993984032468, 'grad_norm_feat': 0.031208821416439537}
{'round': 121, 'grad_norm_head': 0.004762934466967151, 'grad_norm_feat': 0.030933794658166466}
{'round': 122, 'grad_norm_head': 0.004690794021415278, 'grad_norm_feat': 0.030324157119041555}
{'round': 123, 'grad_norm_head': 0.004628480582214183, 'grad_norm_feat': 0.030042420258886895}
{'round': 124, 'grad_norm_head': 0.004569153890820919, 'grad_norm_feat': 0.029489589353795503}
{'round': 125, 'grad_norm_head': 0.004496623434683498, 'grad_norm_feat': 0.02892035687047775}
{'round': 126, 'grad_norm_head': 0.004441495518596074, 'grad_norm_feat': 0.028577954874529885}
{'round': 127, 'grad_norm_head': 0.004375009691768302, 'grad_norm_feat': 0.02802540707566752}
{'round': 128, 'grad_norm_head': 0.004314894840677312, 'grad_norm_feat': 0.027685395234792142}
{'round': 129, 'grad_norm_head': 0.004266562831520064, 'grad_norm_feat': 0.027380595804255947}
{'round': 130, 'grad_norm_head': 0.004209596167602579, 'grad_norm_feat': 0.02691899998698746}
{'round': 131, 'grad_norm_head': 0.0041535498589065165, 'grad_norm_feat': 0.02656708247996386}
{'round': 132, 'grad_norm_head': 0.004095558005229789, 'grad_norm_feat': 0.02621478866323443}
{'round': 133, 'grad_norm_head': 0.004042847773393981, 'grad_norm_feat': 0.025687606669460843}
{'round': 134, 'grad_norm_head': 0.0039918802674908166, 'grad_norm_feat': 0.02544049689449496}
{'round': 135, 'grad_norm_head': 0.0039438329984132605, 'grad_norm_feat': 0.025079825505961603}
{'round': 136, 'grad_norm_head': 0.003895250571692765, 'grad_norm_feat': 0.0246731550785455}
{'round': 137, 'grad_norm_head': 0.003851957332530311, 'grad_norm_feat': 0.024423008480618832}
{'round': 138, 'grad_norm_head': 0.0037961052784705046, 'grad_norm_feat': 0.024124166024043766}
{'round': 139, 'grad_norm_head': 0.0037569516092321436, 'grad_norm_feat': 0.023671733317053988}
{'round': 140, 'grad_norm_head': 0.0037164174748914812, 'grad_norm_feat': 0.023488289593151704}
{'round': 141, 'grad_norm_head': 0.0036642735472716, 'grad_norm_feat': 0.023181124868857806}
{'round': 142, 'grad_norm_head': 0.003629079683836799, 'grad_norm_feat': 0.022933016096024824}
{'round': 143, 'grad_norm_head': 0.0035772041332971342, 'grad_norm_feat': 0.02260127014704247}
{'round': 144, 'grad_norm_head': 0.003537626024722662, 'grad_norm_feat': 0.022380465806483084}
{'round': 145, 'grad_norm_head': 0.00350663017414113, 'grad_norm_feat': 0.022145880426125007}
{'round': 146, 'grad_norm_head': 0.003458855732769558, 'grad_norm_feat': 0.021819192413037074}
{'round': 147, 'grad_norm_head': 0.003420137615347926, 'grad_norm_feat': 0.02173257524719912}
{'round': 148, 'grad_norm_head': 0.003394074656546411, 'grad_norm_feat': 0.021246108746703574}
{'round': 149, 'grad_norm_head': 0.003359476199507209, 'grad_norm_feat': 0.021064655336696995}
{'round': 150, 'grad_norm_head': 0.003314943122002577, 'grad_norm_feat': 0.021001903838744354}
{'round': 151, 'grad_norm_head': 0.0032796007253727585, 'grad_norm_feat': 0.020683565141075274}
{'round': 152, 'grad_norm_head': 0.0032463609856717974, 'grad_norm_feat': 0.020454018433271097}
{'round': 153, 'grad_norm_head': 0.0032202766948324297, 'grad_norm_feat': 0.02038707277143728}
{'round': 154, 'grad_norm_head': 0.0031783398262902433, 'grad_norm_feat': 0.020056093431698955}
{'round': 155, 'grad_norm_head': 0.0031550397165083584, 'grad_norm_feat': 0.019843708633128943}
{'round': 156, 'grad_norm_head': 0.0031266857227871467, 'grad_norm_feat': 0.019797355359606687}
{'round': 157, 'grad_norm_head': 0.0030964557970532447, 'grad_norm_feat': 0.019650715047035965}
{'round': 158, 'grad_norm_head': 0.0030644977860287666, 'grad_norm_feat': 0.019330038411193146}
{'round': 159, 'grad_norm_head': 0.0030384483119641056, 'grad_norm_feat': 0.01918434363786644}
{'round': 160, 'grad_norm_head': 0.003007032365080663, 'grad_norm_feat': 0.019111409883743834}
{'round': 161, 'grad_norm_head': 0.0029813474739645695, 'grad_norm_feat': 0.01876954153307613}
{'round': 162, 'grad_norm_head': 0.0029540678147819514, 'grad_norm_feat': 0.01866529803274121}
{'round': 163, 'grad_norm_head': 0.0029329321584852693, 'grad_norm_feat': 0.01844937130647626}
{'round': 164, 'grad_norm_head': 0.0029013746057101157, 'grad_norm_feat': 0.018285503969157155}
{'round': 165, 'grad_norm_head': 0.002873588018011328, 'grad_norm_feat': 0.018169672071335706}
{'round': 166, 'grad_norm_head': 0.0028503205944602505, 'grad_norm_feat': 0.017934370330592773}
{'round': 167, 'grad_norm_head': 0.0028299755681713092, 'grad_norm_feat': 0.017740430399995753}
{'round': 168, 'grad_norm_head': 0.0027965873660162925, 'grad_norm_feat': 0.017632654103145927}
{'round': 169, 'grad_norm_head': 0.002776017070103342, 'grad_norm_feat': 0.01732614477848708}
{'round': 170, 'grad_norm_head': 0.002748348908862292, 'grad_norm_feat': 0.01731238174875801}
{'round': 171, 'grad_norm_head': 0.002720859178138745, 'grad_norm_feat': 0.017158775879220885}
{'round': 172, 'grad_norm_head': 0.0026981230109748454, 'grad_norm_feat': 0.017006715841925875}
{'round': 173, 'grad_norm_head': 0.0026843466403892197, 'grad_norm_feat': 0.01683900415714607}
{'round': 174, 'grad_norm_head': 0.002654002494829928, 'grad_norm_feat': 0.016672177974024077}
{'round': 175, 'grad_norm_head': 0.002635117974745237, 'grad_norm_feat': 0.016596254675316335}
{'round': 176, 'grad_norm_head': 0.002610329063179365, 'grad_norm_feat': 0.016456155294045517}
{'round': 177, 'grad_norm_head': 0.002585375618859019, 'grad_norm_feat': 0.01626694219977474}
{'round': 178, 'grad_norm_head': 0.002572268314340227, 'grad_norm_feat': 0.01614473574523709}
{'round': 179, 'grad_norm_head': 0.002544538256617804, 'grad_norm_feat': 0.01605637797111334}
{'round': 180, 'grad_norm_head': 0.0025238857365265273, 'grad_norm_feat': 0.015902311060815376}
{'round': 181, 'grad_norm_head': 0.0025047152025964533, 'grad_norm_feat': 0.01583092601538176}
{'round': 182, 'grad_norm_head': 0.00248405666178665, 'grad_norm_feat': 0.01566201706775688}
{'round': 183, 'grad_norm_head': 0.0024640103272167255, 'grad_norm_feat': 0.015583768713283678}
{'round': 184, 'grad_norm_head': 0.0024423084349638473, 'grad_norm_feat': 0.01544700013445375}
{'round': 185, 'grad_norm_head': 0.0024249035110712066, 'grad_norm_feat': 0.015376540137109047}
{'round': 186, 'grad_norm_head': 0.002410213995748581, 'grad_norm_feat': 0.015227087906787359}
{'round': 187, 'grad_norm_head': 0.0023866875035440335, 'grad_norm_feat': 0.01514795008262068}
{'round': 188, 'grad_norm_head': 0.002368519679041292, 'grad_norm_feat': 0.0150747677692751}
{'round': 189, 'grad_norm_head': 0.0023521409755286886, 'grad_norm_feat': 0.0149344659151559}
{'round': 190, 'grad_norm_head': 0.002331905250625157, 'grad_norm_feat': 0.014915165359444902}
{'round': 191, 'grad_norm_head': 0.002317817961754469, 'grad_norm_feat': 0.014648763671709602}
{'round': 192, 'grad_norm_head': 0.0022956858266116255, 'grad_norm_feat': 0.014690465342428535}
{'round': 193, 'grad_norm_head': 0.0022766604734029802, 'grad_norm_feat': 0.014538339665150267}
{'round': 194, 'grad_norm_head': 0.0022588610305776303, 'grad_norm_feat': 0.014448591454434244}
{'round': 195, 'grad_norm_head': 0.002244211769646045, 'grad_norm_feat': 0.014293899671201633}
{'round': 196, 'grad_norm_head': 0.0022254548754267757, 'grad_norm_feat': 0.014262061036250075}
{'round': 197, 'grad_norm_head': 0.002209989135356903, 'grad_norm_feat': 0.014082525327225558}
{'round': 198, 'grad_norm_head': 0.0021938984974349627, 'grad_norm_feat': 0.01409631546255364}
{'round': 199, 'grad_norm_head': 0.00218029795036585, 'grad_norm_feat': 0.01390022023691922}
{'round': 200, 'grad_norm_head': 0.0021624312108810715, 'grad_norm_feat': 0.013876921457718187}
{'round': 201, 'grad_norm_head': 0.0021474044261002453, 'grad_norm_feat': 0.01375885651485879}
{'round': 202, 'grad_norm_head': 0.0021320285913553, 'grad_norm_feat': 0.013704763521893601}
{'round': 203, 'grad_norm_head': 0.002121259826163135, 'grad_norm_feat': 0.01350287575707442}
{'round': 204, 'grad_norm_head': 0.0021024799835494654, 'grad_norm_feat': 0.013457210604654239}
{'round': 205, 'grad_norm_head': 0.0020878469851461794, 'grad_norm_feat': 0.013423306057006052}
{'round': 206, 'grad_norm_head': 0.0020726032665203025, 'grad_norm_feat': 0.013274265064381802}
{'round': 207, 'grad_norm_head': 0.0020570851289590255, 'grad_norm_feat': 0.013217221401281355}
{'round': 208, 'grad_norm_head': 0.0020432432243075653, 'grad_norm_feat': 0.013094032604723608}
{'round': 209, 'grad_norm_head': 0.002029513161348242, 'grad_norm_feat': 0.013028021598002022}
{'round': 210, 'grad_norm_head': 0.0020148703121297, 'grad_norm_feat': 0.012948193687950365}
{'round': 211, 'grad_norm_head': 0.0020029492454262084, 'grad_norm_feat': 0.012846714515109041}
{'round': 212, 'grad_norm_head': 0.001987442514701071, 'grad_norm_feat': 0.012763642503857907}
{'round': 213, 'grad_norm_head': 0.001973067209611868, 'grad_norm_feat': 0.012668765676618827}
{'round': 214, 'grad_norm_head': 0.0019600411351675673, 'grad_norm_feat': 0.01256761776672153}
{'round': 215, 'grad_norm_head': 0.0019449808385713346, 'grad_norm_feat': 0.012495504225576147}
{'round': 216, 'grad_norm_head': 0.0019303972103371003, 'grad_norm_feat': 0.01242207596235013}
{'round': 217, 'grad_norm_head': 0.0019186437911859404, 'grad_norm_feat': 0.0123144036289912}
{'round': 218, 'grad_norm_head': 0.0019064483158207784, 'grad_norm_feat': 0.012275768204996837}
{'round': 219, 'grad_norm_head': 0.001892544871363435, 'grad_norm_feat': 0.01218543395022816}
{'round': 220, 'grad_norm_head': 0.0018810813646306845, 'grad_norm_feat': 0.01208572202952747}
{'round': 221, 'grad_norm_head': 0.0018688953176009423, 'grad_norm_feat': 0.011991345041581036}
{'round': 222, 'grad_norm_head': 0.0018553735514213582, 'grad_norm_feat': 0.011965908715283647}
{'round': 223, 'grad_norm_head': 0.0018440389474409103, 'grad_norm_feat': 0.011845646276108249}
{'round': 224, 'grad_norm_head': 0.0018314645194697087, 'grad_norm_feat': 0.011780047948227809}
{'round': 225, 'grad_norm_head': 0.0018174705056223594, 'grad_norm_feat': 0.011693100863173605}
{'round': 226, 'grad_norm_head': 0.0018077538351026496, 'grad_norm_feat': 0.011622071483368263}
{'round': 227, 'grad_norm_head': 0.0017933666636587803, 'grad_norm_feat': 0.011565525803444505}
{'round': 228, 'grad_norm_head': 0.0017820077702887674, 'grad_norm_feat': 0.01148617750400474}
{'round': 229, 'grad_norm_head': 0.0017716040226528795, 'grad_norm_feat': 0.011413778781940599}
{'round': 230, 'grad_norm_head': 0.0017593977084531267, 'grad_norm_feat': 0.011333251801979397}
{'round': 231, 'grad_norm_head': 0.0017496987315907236, 'grad_norm_feat': 0.01127801780368491}
{'round': 232, 'grad_norm_head': 0.001738277027304664, 'grad_norm_feat': 0.011180169756484105}
{'round': 233, 'grad_norm_head': 0.0017260698512902156, 'grad_norm_feat': 0.011147442176407693}
{'round': 234, 'grad_norm_head': 0.0017162863850015105, 'grad_norm_feat': 0.011053822467244834}
{'round': 235, 'grad_norm_head': 0.0017048495133453378, 'grad_norm_feat': 0.01102103716117959}
{'round': 236, 'grad_norm_head': 0.0016942270205956543, 'grad_norm_feat': 0.010919242215031141}
{'round': 237, 'grad_norm_head': 0.0016834694701889986, 'grad_norm_feat': 0.010865615311194513}
{'round': 238, 'grad_norm_head': 0.001672309088461715, 'grad_norm_feat': 0.010810202648780807}
{'round': 239, 'grad_norm_head': 0.001663646823570006, 'grad_norm_feat': 0.010731434705589425}
{'round': 240, 'grad_norm_head': 0.0016533359124345807, 'grad_norm_feat': 0.010687079223719809}
{'round': 241, 'grad_norm_head': 0.0016431656250632028, 'grad_norm_feat': 0.010669070696847053}
{'round': 242, 'grad_norm_head': 0.0016323736634343616, 'grad_norm_feat': 0.01054402069072554}
{'round': 243, 'grad_norm_head': 0.0016227434082586737, 'grad_norm_feat': 0.010527037457544219}
{'round': 244, 'grad_norm_head': 0.0016135300312938798, 'grad_norm_feat': 0.01045398380481549}
{'round': 245, 'grad_norm_head': 0.0016033508501973315, 'grad_norm_feat': 0.010401793114716475}
{'round': 246, 'grad_norm_head': 0.001593417075195123, 'grad_norm_feat': 0.010361562280669217}
{'round': 247, 'grad_norm_head': 0.001584411654369951, 'grad_norm_feat': 0.010292835094742785}
{'round': 248, 'grad_norm_head': 0.0015753791374500026, 'grad_norm_feat': 0.010202290976710224}
{'round': 249, 'grad_norm_head': 0.001564733571091095, 'grad_norm_feat': 0.010214432282477997}
{'round': 250, 'grad_norm_head': 0.001556464285178336, 'grad_norm_feat': 0.010105392582491667}
{'round': 251, 'grad_norm_head': 0.0015469030106464302, 'grad_norm_feat': 0.010085361967377972}
{'round': 252, 'grad_norm_head': 0.0015379884490082762, 'grad_norm_feat': 0.01002052393838715}
{'round': 253, 'grad_norm_head': 0.0015306307216214287, 'grad_norm_feat': 0.00994290087541971}
{'round': 254, 'grad_norm_head': 0.001521152428973893, 'grad_norm_feat': 0.009914485599515186}
{'round': 255, 'grad_norm_head': 0.001512695461606296, 'grad_norm_feat': 0.009866304092362414}
{'round': 256, 'grad_norm_head': 0.0015045750923524566, 'grad_norm_feat': 0.009826861378722166}
{'round': 257, 'grad_norm_head': 0.001494494702858503, 'grad_norm_feat': 0.009750573315716608}
{'round': 258, 'grad_norm_head': 0.0014870852213928357, 'grad_norm_feat': 0.009732859901124359}
{'round': 259, 'grad_norm_head': 0.0014773400364902212, 'grad_norm_feat': 0.009634842032184706}
{'round': 260, 'grad_norm_head': 0.0014698420521984262, 'grad_norm_feat': 0.009623905108072466}
{'round': 261, 'grad_norm_head': 0.0014630803127487076, 'grad_norm_feat': 0.009577101314288065}
{'round': 262, 'grad_norm_head': 0.0014536948110762996, 'grad_norm_feat': 0.009498956177285365}
{'round': 263, 'grad_norm_head': 0.0014464352730148475, 'grad_norm_feat': 0.009460242275463748}
{'round': 264, 'grad_norm_head': 0.0014375009704858902, 'grad_norm_feat': 0.009420251791156789}
{'round': 265, 'grad_norm_head': 0.0014323587802209422, 'grad_norm_feat': 0.009405432762254733}
{'round': 266, 'grad_norm_head': 0.0014229475836341331, 'grad_norm_feat': 0.00931385317366284}
{'round': 267, 'grad_norm_head': 0.0014157682663063615, 'grad_norm_feat': 0.009323111380320008}
{'round': 268, 'grad_norm_head': 0.0014095623818845262, 'grad_norm_feat': 0.00925571135146211}
{'round': 269, 'grad_norm_head': 0.001401486855410615, 'grad_norm_feat': 0.009221709299131735}
{'round': 270, 'grad_norm_head': 0.0013936114075753696, 'grad_norm_feat': 0.009195265041082768}
{'round': 271, 'grad_norm_head': 0.0013865922344367162, 'grad_norm_feat': 0.009100765974691422}
{'round': 272, 'grad_norm_head': 0.0013801718575640243, 'grad_norm_feat': 0.009082852161185883}
{'round': 273, 'grad_norm_head': 0.0013717991374463932, 'grad_norm_feat': 0.009028566535173366}
{'round': 274, 'grad_norm_head': 0.0013656142257465265, 'grad_norm_feat': 0.0089992538822192}
{'round': 275, 'grad_norm_head': 0.0013594048239430898, 'grad_norm_feat': 0.008922896447919885}
{'round': 276, 'grad_norm_head': 0.0013535938011013764, 'grad_norm_feat': 0.008916426762509361}
{'round': 277, 'grad_norm_head': 0.0013437821226511245, 'grad_norm_feat': 0.00887373828516045}
{'round': 278, 'grad_norm_head': 0.001341110832636738, 'grad_norm_feat': 0.008824232430740531}
{'round': 279, 'grad_norm_head': 0.0013329697173696236, 'grad_norm_feat': 0.008795971573728651}
{'round': 280, 'grad_norm_head': 0.001326776799451351, 'grad_norm_feat': 0.008770545539299013}
{'round': 281, 'grad_norm_head': 0.0013188482663197849, 'grad_norm_feat': 0.008721654469420553}
