{'round': 0, 'grad_norm_head': 2.7836969448893423, 'grad_norm_feat': 3.131634508929034}
{'round': 1, 'grad_norm_head': 1.005941257087374, 'grad_norm_feat': 1.7034451157174237}
{'round': 2, 'grad_norm_head': 0.7415752073279103, 'grad_norm_feat': 1.343290746985191}
{'round': 3, 'grad_norm_head': 0.5899266365006709, 'grad_norm_feat': 1.1452877011810676}
{'round': 4, 'grad_norm_head': 0.5056721852157972, 'grad_norm_feat': 1.0216095154209641}
{'round': 5, 'grad_norm_head': 0.47321763454012006, 'grad_norm_feat': 0.9854546511444119}
{'round': 6, 'grad_norm_head': 0.45316137423141534, 'grad_norm_feat': 0.9677380075865789}
{'round': 7, 'grad_norm_head': 0.44565279460761476, 'grad_norm_feat': 0.9656695386142784}
{'round': 8, 'grad_norm_head': 0.4395655152343674, 'grad_norm_feat': 0.967239401749178}
{'round': 9, 'grad_norm_head': 0.43621135535022826, 'grad_norm_feat': 0.969382188265732}
{'round': 10, 'grad_norm_head': 0.42513092367441063, 'grad_norm_feat': 0.9435352569422016}
{'round': 11, 'grad_norm_head': 0.4182080921448755, 'grad_norm_feat': 0.931914364236216}
{'round': 12, 'grad_norm_head': 0.4119940535028825, 'grad_norm_feat': 0.9223830257726489}
{'round': 13, 'grad_norm_head': 0.4021095283365987, 'grad_norm_feat': 0.9042036244623596}
{'round': 14, 'grad_norm_head': 0.3932922577112265, 'grad_norm_feat': 0.8832924246096956}
{'round': 15, 'grad_norm_head': 0.387280916602434, 'grad_norm_feat': 0.8707549872587954}
{'round': 16, 'grad_norm_head': 0.37842326887427913, 'grad_norm_feat': 0.8533998849447576}
{'round': 17, 'grad_norm_head': 0.36545088153668487, 'grad_norm_feat': 0.8261424598739866}
{'round': 18, 'grad_norm_head': 0.3552628920558403, 'grad_norm_feat': 0.7991334689786798}
{'round': 19, 'grad_norm_head': 0.3479823898551692, 'grad_norm_feat': 0.7812427915471566}
{'round': 20, 'grad_norm_head': 0.33304278935114906, 'grad_norm_feat': 0.747009529637339}
{'round': 21, 'grad_norm_head': 0.32036540477446723, 'grad_norm_feat': 0.7138647697448958}
{'round': 22, 'grad_norm_head': 0.3093224470792943, 'grad_norm_feat': 0.6864584214536174}
{'round': 23, 'grad_norm_head': 0.2981201604496092, 'grad_norm_feat': 0.6571872691757878}
{'round': 24, 'grad_norm_head': 0.2887062995407852, 'grad_norm_feat': 0.6362619322704197}
{'round': 25, 'grad_norm_head': 0.2789831664134098, 'grad_norm_feat': 0.6128212204674872}
{'round': 26, 'grad_norm_head': 0.2683878488002686, 'grad_norm_feat': 0.581888841943206}
{'round': 27, 'grad_norm_head': 0.259491885051624, 'grad_norm_feat': 0.5597162337958268}
{'round': 28, 'grad_norm_head': 0.24984430641988792, 'grad_norm_feat': 0.542205442482616}
{'round': 29, 'grad_norm_head': 0.24398424877129035, 'grad_norm_feat': 0.5305806590224748}
{'round': 30, 'grad_norm_head': 0.23636810514784598, 'grad_norm_feat': 0.5158418227645343}
{'round': 31, 'grad_norm_head': 0.23088566475201097, 'grad_norm_feat': 0.5064690598827895}
{'round': 32, 'grad_norm_head': 0.2231235326044649, 'grad_norm_feat': 0.48903869934491795}
{'round': 33, 'grad_norm_head': 0.22014578921245026, 'grad_norm_feat': 0.4828083151699874}
{'round': 34, 'grad_norm_head': 0.21402173896625504, 'grad_norm_feat': 0.4695947011252194}
{'round': 35, 'grad_norm_head': 0.2083679137279899, 'grad_norm_feat': 0.4572775900163146}
{'round': 36, 'grad_norm_head': 0.20486785428221652, 'grad_norm_feat': 0.448255628514252}
{'round': 37, 'grad_norm_head': 0.19860635798233628, 'grad_norm_feat': 0.434758304791536}
{'round': 38, 'grad_norm_head': 0.1961674110287664, 'grad_norm_feat': 0.4294420425776351}
{'round': 39, 'grad_norm_head': 0.1929998495473098, 'grad_norm_feat': 0.42298067009635043}
{'round': 40, 'grad_norm_head': 0.18968533866799514, 'grad_norm_feat': 0.4158951393633835}
{'round': 41, 'grad_norm_head': 0.18653084173015974, 'grad_norm_feat': 0.40887358911769134}
{'round': 42, 'grad_norm_head': 0.1844121375881607, 'grad_norm_feat': 0.40446630245550247}
{'round': 43, 'grad_norm_head': 0.18305595590691814, 'grad_norm_feat': 0.4013399081225377}
{'round': 44, 'grad_norm_head': 0.1802628912083701, 'grad_norm_feat': 0.395183427995806}
{'round': 45, 'grad_norm_head': 0.17780352223833745, 'grad_norm_feat': 0.3897411009698914}
{'round': 46, 'grad_norm_head': 0.175579350156314, 'grad_norm_feat': 0.38354992324838605}
{'round': 47, 'grad_norm_head': 0.17162134618646235, 'grad_norm_feat': 0.37518916155770654}
{'round': 48, 'grad_norm_head': 0.17068916324428188, 'grad_norm_feat': 0.37321596350164504}
{'round': 49, 'grad_norm_head': 0.16818549714912512, 'grad_norm_feat': 0.36753916160194616}
{'round': 50, 'grad_norm_head': 0.16638640319943024, 'grad_norm_feat': 0.3638622027111934}
{'round': 51, 'grad_norm_head': 0.16350996530420725, 'grad_norm_feat': 0.35754773357982367}
{'round': 52, 'grad_norm_head': 0.16126568796251098, 'grad_norm_feat': 0.3528181001696141}
{'round': 53, 'grad_norm_head': 0.1591896998919035, 'grad_norm_feat': 0.34851190776502255}
