{'round': 0, 'grad_norm_head': 1.8720248675517848, 'grad_norm_feat': 2.6773458083266846}
{'round': 1, 'grad_norm_head': 1.6751514042373978, 'grad_norm_feat': 2.6679050735179626}
{'round': 2, 'grad_norm_head': 1.7332589254566153, 'grad_norm_feat': 2.8976193454761376}
{'round': 3, 'grad_norm_head': 1.7519712292705103, 'grad_norm_feat': 3.0304628641792704}
{'round': 4, 'grad_norm_head': 1.7373150846004157, 'grad_norm_feat': 3.1607038388727124}
{'round': 5, 'grad_norm_head': 1.6823622593918541, 'grad_norm_feat': 3.2288300239169727}
{'round': 6, 'grad_norm_head': 1.6071124769138554, 'grad_norm_feat': 3.1837326567134436}
{'round': 7, 'grad_norm_head': 1.5227458624290153, 'grad_norm_feat': 3.127827946684201}
{'round': 8, 'grad_norm_head': 1.4317724716478535, 'grad_norm_feat': 3.04785268514434}
{'round': 9, 'grad_norm_head': 1.3494899452961149, 'grad_norm_feat': 2.94915790884634}
{'round': 10, 'grad_norm_head': 1.278968120711845, 'grad_norm_feat': 2.861382709505246}
{'round': 11, 'grad_norm_head': 1.2091807418419296, 'grad_norm_feat': 2.765654924174317}
{'round': 12, 'grad_norm_head': 1.1484807087635056, 'grad_norm_feat': 2.6851235164877973}
{'round': 13, 'grad_norm_head': 1.0760081353040958, 'grad_norm_feat': 2.5646685218972722}
{'round': 14, 'grad_norm_head': 1.0144496847198181, 'grad_norm_feat': 2.4800901490644884}
{'round': 15, 'grad_norm_head': 0.9582026965072994, 'grad_norm_feat': 2.3992913410119407}
{'round': 16, 'grad_norm_head': 0.896303428736536, 'grad_norm_feat': 2.2777665634881976}
{'round': 17, 'grad_norm_head': 0.8519823902271535, 'grad_norm_feat': 2.2149932684118157}
{'round': 18, 'grad_norm_head': 0.813496750593203, 'grad_norm_feat': 2.161076253124882}
{'round': 19, 'grad_norm_head': 0.7780259682054731, 'grad_norm_feat': 2.115516569512452}
{'round': 20, 'grad_norm_head': 0.7452811669884869, 'grad_norm_feat': 2.0589902762443604}
{'round': 21, 'grad_norm_head': 0.7030105154706143, 'grad_norm_feat': 1.9497038280355494}
{'round': 22, 'grad_norm_head': 0.6719587708958974, 'grad_norm_feat': 1.890024054089271}
{'round': 23, 'grad_norm_head': 0.6347820066943268, 'grad_norm_feat': 1.8156817298010755}
{'round': 24, 'grad_norm_head': 0.6017856770378389, 'grad_norm_feat': 1.7354264883747794}
{'round': 25, 'grad_norm_head': 0.5710126860605257, 'grad_norm_feat': 1.6661823983334314}
{'round': 26, 'grad_norm_head': 0.5464028042951636, 'grad_norm_feat': 1.5997675750426574}
{'round': 27, 'grad_norm_head': 0.5234102686672378, 'grad_norm_feat': 1.5488012000889704}
{'round': 28, 'grad_norm_head': 0.4910511638088827, 'grad_norm_feat': 1.4530768086125125}
{'round': 29, 'grad_norm_head': 0.4679758838269593, 'grad_norm_feat': 1.3916412603432973}
{'round': 30, 'grad_norm_head': 0.45223525662917824, 'grad_norm_feat': 1.3591774042245335}
{'round': 31, 'grad_norm_head': 0.4303156319401877, 'grad_norm_feat': 1.2900648088311095}
{'round': 32, 'grad_norm_head': 0.4125040552640685, 'grad_norm_feat': 1.2389835332764356}
{'round': 33, 'grad_norm_head': 0.3954178447613319, 'grad_norm_feat': 1.1873469380573558}
{'round': 34, 'grad_norm_head': 0.3789080510699337, 'grad_norm_feat': 1.1374267662804396}
{'round': 35, 'grad_norm_head': 0.36278749375714314, 'grad_norm_feat': 1.0941742585232794}
{'round': 36, 'grad_norm_head': 0.3473851706014568, 'grad_norm_feat': 1.0440148243762002}
{'round': 37, 'grad_norm_head': 0.33669119544326037, 'grad_norm_feat': 1.011982903810624}
{'round': 38, 'grad_norm_head': 0.32456170501180587, 'grad_norm_feat': 0.9787369539083569}
{'round': 39, 'grad_norm_head': 0.31585170766431026, 'grad_norm_feat': 0.9455155504190669}
{'round': 40, 'grad_norm_head': 0.3059228780482031, 'grad_norm_feat': 0.9166390036695021}
{'round': 41, 'grad_norm_head': 0.2926299299025905, 'grad_norm_feat': 0.8762685135873775}
{'round': 42, 'grad_norm_head': 0.2822218275682865, 'grad_norm_feat': 0.8452120853579199}
{'round': 43, 'grad_norm_head': 0.2750466091602471, 'grad_norm_feat': 0.8270644540540423}
{'round': 44, 'grad_norm_head': 0.26622514378201895, 'grad_norm_feat': 0.8047510365177462}
{'round': 45, 'grad_norm_head': 0.2618175833477443, 'grad_norm_feat': 0.7929751038955563}
{'round': 46, 'grad_norm_head': 0.2559882504614787, 'grad_norm_feat': 0.7776057138666066}
{'round': 47, 'grad_norm_head': 0.2509887392409961, 'grad_norm_feat': 0.7652011889183784}
{'round': 48, 'grad_norm_head': 0.2404737822598074, 'grad_norm_feat': 0.7359345102635614}
{'round': 49, 'grad_norm_head': 0.23044676034371006, 'grad_norm_feat': 0.7003484609430153}
{'round': 50, 'grad_norm_head': 0.2281104801654275, 'grad_norm_feat': 0.6963205614588479}
{'round': 51, 'grad_norm_head': 0.22147528301241817, 'grad_norm_feat': 0.6752693723730064}
{'round': 52, 'grad_norm_head': 0.213960404279473, 'grad_norm_feat': 0.6542742753371575}
{'round': 53, 'grad_norm_head': 0.2123859594169037, 'grad_norm_feat': 0.6437003892087555}
