{'round': 0, 'grad_norm_head': 2.068647219012532, 'grad_norm_feat': 3.382015303316138}
{'round': 110, 'grad_norm_head': 0.18828602773266015, 'grad_norm_feat': 0.40485951179646573}
{'round': 111, 'grad_norm_head': 0.20361013610680884, 'grad_norm_feat': 0.4377455633905197}
{'round': 112, 'grad_norm_head': 0.20384324383032823, 'grad_norm_feat': 0.4387598339214365}
{'round': 113, 'grad_norm_head': 0.22105728768937496, 'grad_norm_feat': 0.47588834483384823}
{'round': 114, 'grad_norm_head': 0.21316541341562906, 'grad_norm_feat': 0.45961557869605657}
{'round': 115, 'grad_norm_head': 0.21550328756744522, 'grad_norm_feat': 0.46478897950276}
{'round': 116, 'grad_norm_head': 0.21817773474740051, 'grad_norm_feat': 0.47112895280821515}
{'round': 117, 'grad_norm_head': 0.2193514625544718, 'grad_norm_feat': 0.4742101853605}
{'round': 118, 'grad_norm_head': 0.2255142598953748, 'grad_norm_feat': 0.48791415346392597}
{'round': 119, 'grad_norm_head': 0.21807669374833916, 'grad_norm_feat': 0.47246771659877357}
{'round': 120, 'grad_norm_head': 0.2289473199792068, 'grad_norm_feat': 0.4961635380500918}
{'round': 121, 'grad_norm_head': 0.22667331876368232, 'grad_norm_feat': 0.49180713457693864}
{'round': 122, 'grad_norm_head': 0.2244233736428511, 'grad_norm_feat': 0.48747836025176833}
{'round': 123, 'grad_norm_head': 0.22502020788178273, 'grad_norm_feat': 0.4892417313589188}
{'round': 124, 'grad_norm_head': 0.22348907472385035, 'grad_norm_feat': 0.4874292631311972}
{'round': 125, 'grad_norm_head': 0.223698191919256, 'grad_norm_feat': 0.4881011303327038}
{'round': 126, 'grad_norm_head': 0.21491809582397783, 'grad_norm_feat': 0.4694616991258474}
{'round': 127, 'grad_norm_head': 0.2204886567886108, 'grad_norm_feat': 0.48313290625766725}
{'round': 128, 'grad_norm_head': 0.2230489039846954, 'grad_norm_feat': 0.4898062318512805}
{'round': 129, 'grad_norm_head': 0.22402916379180254, 'grad_norm_feat': 0.49237818062618915}
{'round': 130, 'grad_norm_head': 0.22397247982379004, 'grad_norm_feat': 0.49261079510649114}
{'round': 131, 'grad_norm_head': 0.22549307193539544, 'grad_norm_feat': 0.4963936680190512}
{'round': 132, 'grad_norm_head': 0.23322892154149782, 'grad_norm_feat': 0.5137927928996239}
{'round': 133, 'grad_norm_head': 0.22983914827765808, 'grad_norm_feat': 0.5070839661873404}
{'round': 134, 'grad_norm_head': 0.22561236387954556, 'grad_norm_feat': 0.4978208611437243}
{'round': 135, 'grad_norm_head': 0.23516898111186443, 'grad_norm_feat': 0.5192820404030817}
{'round': 136, 'grad_norm_head': 0.2325376252302718, 'grad_norm_feat': 0.5139265818058998}
{'round': 137, 'grad_norm_head': 0.23119808711020154, 'grad_norm_feat': 0.510940871278899}
{'round': 138, 'grad_norm_head': 0.23672200437519958, 'grad_norm_feat': 0.5197487601320738}
{'round': 139, 'grad_norm_head': 0.24038733030634607, 'grad_norm_feat': 0.5284547241455139}
{'round': 140, 'grad_norm_head': 0.24233656232413717, 'grad_norm_feat': 0.5335034870124088}
{'round': 141, 'grad_norm_head': 0.2473562494108916, 'grad_norm_feat': 0.5449923385729685}
{'round': 142, 'grad_norm_head': 0.25227018392048756, 'grad_norm_feat': 0.5561967337848942}
{'round': 143, 'grad_norm_head': 0.2480087626118745, 'grad_norm_feat': 0.54710420276719}
{'round': 144, 'grad_norm_head': 0.25964029293637203, 'grad_norm_feat': 0.5733292677748191}
{'round': 145, 'grad_norm_head': 0.26348890608430786, 'grad_norm_feat': 0.5822057193972121}
{'round': 146, 'grad_norm_head': 0.2633851461441392, 'grad_norm_feat': 0.5830447937542329}
{'round': 147, 'grad_norm_head': 0.2738253841071727, 'grad_norm_feat': 0.6066336095728918}
{'round': 148, 'grad_norm_head': 0.27524662057895893, 'grad_norm_feat': 0.6102086334789385}
{'round': 149, 'grad_norm_head': 0.28120932166520457, 'grad_norm_feat': 0.6238017370790243}
{'round': 150, 'grad_norm_head': 0.28455919461406465, 'grad_norm_feat': 0.6327816657729702}
{'round': 151, 'grad_norm_head': 0.28296929399020276, 'grad_norm_feat': 0.6296285842246898}
{'round': 152, 'grad_norm_head': 0.2914986683832737, 'grad_norm_feat': 0.6490273399331826}
{'round': 153, 'grad_norm_head': 0.29658327096264814, 'grad_norm_feat': 0.6607079032895787}
{'round': 154, 'grad_norm_head': 0.29691313356978116, 'grad_norm_feat': 0.6618637282439498}
{'round': 155, 'grad_norm_head': 0.2981709094374862, 'grad_norm_feat': 0.6650509994342081}
{'round': 156, 'grad_norm_head': 0.30746277240393877, 'grad_norm_feat': 0.686160230668972}
{'round': 157, 'grad_norm_head': 0.309992377540678, 'grad_norm_feat': 0.6921886636469463}
{'round': 158, 'grad_norm_head': 0.3180384741272253, 'grad_norm_feat': 0.7106281583630727}
{'round': 159, 'grad_norm_head': 0.3242371323552308, 'grad_norm_feat': 0.7249049517251627}
{'round': 160, 'grad_norm_head': 0.32140081745756793, 'grad_norm_feat': 0.719067976216438}
{'round': 161, 'grad_norm_head': 0.3347504723433036, 'grad_norm_feat': 0.7494414910332989}
{'round': 162, 'grad_norm_head': 0.33239380608147034, 'grad_norm_feat': 0.7445118084984395}
{'round': 163, 'grad_norm_head': 0.34233973978809135, 'grad_norm_feat': 0.7678269863670437}
{'round': 164, 'grad_norm_head': 0.3443167746558218, 'grad_norm_feat': 0.7726932666935576}
{'round': 165, 'grad_norm_head': 0.3460219673760893, 'grad_norm_feat': 0.7769317853102554}
{'round': 166, 'grad_norm_head': 0.35393355266194554, 'grad_norm_feat': 0.7950780209987827}
{'round': 167, 'grad_norm_head': 0.35425257156262424, 'grad_norm_feat': 0.7962592451202825}
{'round': 168, 'grad_norm_head': 0.3627090873713871, 'grad_norm_feat': 0.8158013112188963}
{'round': 169, 'grad_norm_head': 0.36668157425341336, 'grad_norm_feat': 0.8251527877298613}
{'round': 170, 'grad_norm_head': 0.3684000444048185, 'grad_norm_feat': 0.8295289504474467}
{'round': 171, 'grad_norm_head': 0.36905150735545994, 'grad_norm_feat': 0.8313804834562475}
{'round': 172, 'grad_norm_head': 0.3805477988283694, 'grad_norm_feat': 0.8577261423961439}
{'round': 173, 'grad_norm_head': 0.3769420119079515, 'grad_norm_feat': 0.8468652699688841}
{'round': 174, 'grad_norm_head': 0.3858744184478267, 'grad_norm_feat': 0.8674174191046713}
{'round': 175, 'grad_norm_head': 0.3891676670000015, 'grad_norm_feat': 0.8753247054372768}
{'round': 176, 'grad_norm_head': 0.3880596112060655, 'grad_norm_feat': 0.873227710327419}
{'round': 177, 'grad_norm_head': 0.3982586828480507, 'grad_norm_feat': 0.8965781936086311}
{'round': 178, 'grad_norm_head': 0.4033471528371443, 'grad_norm_feat': 0.9085404965177971}
{'round': 179, 'grad_norm_head': 0.4023908615145212, 'grad_norm_feat': 0.9067569111059252}
{'round': 180, 'grad_norm_head': 0.40834154878758927, 'grad_norm_feat': 0.920603786924712}
{'round': 181, 'grad_norm_head': 0.4100792771504281, 'grad_norm_feat': 0.9250636769672437}
{'round': 182, 'grad_norm_head': 0.4146164065985458, 'grad_norm_feat': 0.9356888221541154}
{'round': 183, 'grad_norm_head': 0.423702219475096, 'grad_norm_feat': 0.9568936426961172}
{'round': 184, 'grad_norm_head': 0.41782023998100015, 'grad_norm_feat': 0.9439722291073478}
{'round': 185, 'grad_norm_head': 0.4290170803317425, 'grad_norm_feat': 0.9697527822232104}
{'round': 186, 'grad_norm_head': 0.42412942263291925, 'grad_norm_feat': 0.9590515735328955}
{'round': 187, 'grad_norm_head': 0.43536315726019537, 'grad_norm_feat': 0.9849285387308008}
{'round': 188, 'grad_norm_head': 0.4348289371921303, 'grad_norm_feat': 0.9841047341736103}
{'round': 189, 'grad_norm_head': 0.43005583004180015, 'grad_norm_feat': 0.973755964234424}
{'round': 190, 'grad_norm_head': 0.44051200497954013, 'grad_norm_feat': 1.0013632857235841}
{'round': 191, 'grad_norm_head': 0.44084150293117386, 'grad_norm_feat': 0.9989800398333879}
{'round': 192, 'grad_norm_head': 0.44549206417620313, 'grad_norm_feat': 1.0162742185940559}
{'round': 193, 'grad_norm_head': 0.4482100103781929, 'grad_norm_feat': 1.0162571162043674}
{'round': 194, 'grad_norm_head': 0.4508886110474166, 'grad_norm_feat': 1.0294530499938481}
{'round': 195, 'grad_norm_head': 0.4496296929857559, 'grad_norm_feat': 1.0270404100702264}
{'round': 196, 'grad_norm_head': 0.4537099882604057, 'grad_norm_feat': 1.0368035853341273}
{'round': 197, 'grad_norm_head': 0.4520267078333624, 'grad_norm_feat': 1.0333077444114833}
{'round': 198, 'grad_norm_head': 0.45044247052066816, 'grad_norm_feat': 1.0234096210410069}
{'round': 199, 'grad_norm_head': 0.4606820008888652, 'grad_norm_feat': 1.0551041766487093}
{'round': 200, 'grad_norm_head': 0.4564147895661815, 'grad_norm_feat': 1.0494813974752315}
{'round': 201, 'grad_norm_head': 0.46158624359294953, 'grad_norm_feat': 1.0580299889914044}
{'round': 202, 'grad_norm_head': 0.45989146416285576, 'grad_norm_feat': 1.0545393641629142}
{'round': 203, 'grad_norm_head': 0.4606952187273621, 'grad_norm_feat': 1.060793070377627}
{'round': 204, 'grad_norm_head': 0.46063091388064653, 'grad_norm_feat': 1.0610881333390811}
{'round': 205, 'grad_norm_head': 0.4646011479389366, 'grad_norm_feat': 1.0707350170708816}
{'round': 206, 'grad_norm_head': 0.4612432542538049, 'grad_norm_feat': 1.0633519270887628}
{'round': 207, 'grad_norm_head': 0.4645066604085016, 'grad_norm_feat': 1.0712329908936893}
{'round': 208, 'grad_norm_head': 0.4634743571219317, 'grad_norm_feat': 1.0693114071004548}
{'round': 209, 'grad_norm_head': 0.46213014428734434, 'grad_norm_feat': 1.0666044515392632}
{'round': 210, 'grad_norm_head': 0.46662907910955614, 'grad_norm_feat': 1.0773796486005949}
{'round': 211, 'grad_norm_head': 0.4605897147831969, 'grad_norm_feat': 1.0676601194082977}
{'round': 212, 'grad_norm_head': 0.4632171763714065, 'grad_norm_feat': 1.0702735996019888}
{'round': 213, 'grad_norm_head': 0.46404895803601237, 'grad_norm_feat': 1.0725990404108197}
{'round': 214, 'grad_norm_head': 0.46503736479772506, 'grad_norm_feat': 1.0752832181092098}
{'round': 215, 'grad_norm_head': 0.4589514838419673, 'grad_norm_feat': 1.06161795138723}
{'round': 216, 'grad_norm_head': 0.4555943788359307, 'grad_norm_feat': 1.0538375644288809}
{'round': 217, 'grad_norm_head': 0.46373167729471876, 'grad_norm_feat': 1.0731324217887774}
{'round': 218, 'grad_norm_head': 0.4577189397425497, 'grad_norm_feat': 1.0595539270504508}
{'round': 219, 'grad_norm_head': 0.46168666546750714, 'grad_norm_feat': 1.0691603157022644}
{'round': 220, 'grad_norm_head': 0.4607758858322349, 'grad_norm_feat': 1.0674144982484661}
{'round': 221, 'grad_norm_head': 0.45477099255297315, 'grad_norm_feat': 1.05385113069905}
{'round': 222, 'grad_norm_head': 0.4596289834432055, 'grad_norm_feat': 1.065456806074569}
{'round': 223, 'grad_norm_head': 0.4563473241615591, 'grad_norm_feat': 1.0582067657916077}
{'round': 224, 'grad_norm_head': 0.45899699651912246, 'grad_norm_feat': 1.064749040507817}
{'round': 225, 'grad_norm_head': 0.45693217900083904, 'grad_norm_feat': 1.0603283104603618}
{'round': 226, 'grad_norm_head': 0.45586838359653364, 'grad_norm_feat': 1.0582068720196283}
{'round': 227, 'grad_norm_head': 0.4589553799578129, 'grad_norm_feat': 1.0657359999628682}
{'round': 228, 'grad_norm_head': 0.45547596886796465, 'grad_norm_feat': 1.0579759435472018}
{'round': 229, 'grad_norm_head': 0.4583153428079069, 'grad_norm_feat': 1.0648894045255757}
{'round': 230, 'grad_norm_head': 0.4532592104892953, 'grad_norm_feat': 1.0535164790077278}
{'round': 231, 'grad_norm_head': 0.45597236572611155, 'grad_norm_feat': 1.0601886027547205}
{'round': 232, 'grad_norm_head': 0.4550278219826768, 'grad_norm_feat': 1.0583030593984672}
{'round': 233, 'grad_norm_head': 0.44941842399055154, 'grad_norm_feat': 1.0455794759180892}
{'round': 234, 'grad_norm_head': 0.4545575361555177, 'grad_norm_feat': 1.057901111248571}
{'round': 235, 'grad_norm_head': 0.4491351368327303, 'grad_norm_feat': 1.0456061838268194}
{'round': 236, 'grad_norm_head': 0.44965806432198313, 'grad_norm_feat': 1.0471903626868966}
{'round': 237, 'grad_norm_head': 0.4500315205519174, 'grad_norm_feat': 1.0483698478223524}
{'round': 238, 'grad_norm_head': 0.4491727020216189, 'grad_norm_feat': 1.0483293557430464}
{'round': 239, 'grad_norm_head': 0.44826643319309867, 'grad_norm_feat': 1.0465162734905127}
{'round': 240, 'grad_norm_head': 0.4454461395491473, 'grad_norm_feat': 1.0402378074537368}
{'round': 241, 'grad_norm_head': 0.4431303507749743, 'grad_norm_feat': 1.0351411657333796}
{'round': 242, 'grad_norm_head': 0.442517424356367, 'grad_norm_feat': 1.0340425644526807}
{'round': 243, 'grad_norm_head': 0.4403191283656673, 'grad_norm_feat': 1.0292215935666464}
{'round': 244, 'grad_norm_head': 0.4398567458206646, 'grad_norm_feat': 1.0284395461710072}
{'round': 245, 'grad_norm_head': 0.44074025197127964, 'grad_norm_feat': 1.0308125041334177}
{'round': 246, 'grad_norm_head': 0.4361987131015794, 'grad_norm_feat': 1.0203926398090006}
{'round': 247, 'grad_norm_head': 0.43940481056756825, 'grad_norm_feat': 1.0282034573005698}
{'round': 248, 'grad_norm_head': 0.4309272112667364, 'grad_norm_feat': 1.0086508508561185}
{'round': 249, 'grad_norm_head': 0.4334934606084184, 'grad_norm_feat': 1.0149433861061115}
{'round': 250, 'grad_norm_head': 0.4322375326545328, 'grad_norm_feat': 1.0123053134269866}
{'round': 251, 'grad_norm_head': 0.42781501088953383, 'grad_norm_feat': 1.0022221170339765}
{'round': 252, 'grad_norm_head': 0.43084472383009925, 'grad_norm_feat': 1.009616988779957}
{'round': 253, 'grad_norm_head': 0.42649194575094607, 'grad_norm_feat': 0.9996955432148789}
{'round': 254, 'grad_norm_head': 0.42654843925761526, 'grad_norm_feat': 1.0001210238722875}
{'round': 255, 'grad_norm_head': 0.42264738278261754, 'grad_norm_feat': 0.9912360869381821}
{'round': 256, 'grad_norm_head': 0.42252773037222974, 'grad_norm_feat': 0.9912344373023693}
{'round': 257, 'grad_norm_head': 0.419105635851501, 'grad_norm_feat': 0.9834741661232439}
{'round': 258, 'grad_norm_head': 0.4201931925090248, 'grad_norm_feat': 0.9862478905072953}
{'round': 259, 'grad_norm_head': 0.41640527683883477, 'grad_norm_feat': 0.9776623734573988}
{'round': 260, 'grad_norm_head': 0.411736998147061, 'grad_norm_feat': 0.9670075359952426}
{'round': 261, 'grad_norm_head': 0.41479442781521814, 'grad_norm_feat': 0.9744143312254436}
{'round': 262, 'grad_norm_head': 0.41189916546133376, 'grad_norm_feat': 0.9716988043930909}
{'round': 263, 'grad_norm_head': 0.40920708227556346, 'grad_norm_feat': 0.9618226803958596}
{'round': 264, 'grad_norm_head': 0.40870617129112236, 'grad_norm_feat': 0.9611954530897346}
{'round': 265, 'grad_norm_head': 0.4058197617522473, 'grad_norm_feat': 0.9546595222947601}
{'round': 266, 'grad_norm_head': 0.4044208445872635, 'grad_norm_feat': 0.9516478857736704}
{'round': 267, 'grad_norm_head': 0.4042851611569952, 'grad_norm_feat': 0.9515499180305315}
{'round': 268, 'grad_norm_head': 0.3993348174950019, 'grad_norm_feat': 0.940211197107988}
{'round': 269, 'grad_norm_head': 0.40078160848703326, 'grad_norm_feat': 0.9437730351143496}
{'round': 270, 'grad_norm_head': 0.39861567363481637, 'grad_norm_feat': 0.9389530990635773}
{'round': 271, 'grad_norm_head': 0.3940345791219588, 'grad_norm_feat': 0.9283839545219196}
{'round': 272, 'grad_norm_head': 0.3935653571304144, 'grad_norm_feat': 0.9275082194153692}
{'round': 273, 'grad_norm_head': 0.3925373601178109, 'grad_norm_feat': 0.9253921135762482}
{'round': 274, 'grad_norm_head': 0.3915980616077881, 'grad_norm_feat': 0.9266851795292873}
{'round': 275, 'grad_norm_head': 0.38805795317728975, 'grad_norm_feat': 0.9146959211644127}
{'round': 276, 'grad_norm_head': 0.38676463855550053, 'grad_norm_feat': 0.9123984942234784}
{'round': 277, 'grad_norm_head': 0.3856649324438279, 'grad_norm_feat': 0.9100339770914726}
{'round': 278, 'grad_norm_head': 0.3844072633322949, 'grad_norm_feat': 0.9067875822849516}
{'round': 279, 'grad_norm_head': 0.382521579815001, 'grad_norm_feat': 0.9030225286187485}
{'round': 280, 'grad_norm_head': 0.3776404541293004, 'grad_norm_feat': 0.8917419985953383}
{'round': 281, 'grad_norm_head': 0.37913595254107973, 'grad_norm_feat': 0.8950330695662987}
{'round': 282, 'grad_norm_head': 0.3761055966058431, 'grad_norm_feat': 0.8885331651831817}
{'round': 283, 'grad_norm_head': 0.37338476610731686, 'grad_norm_feat': 0.8823404913640566}
{'round': 284, 'grad_norm_head': 0.3725833771836987, 'grad_norm_feat': 0.880650491397015}
