{'round': 0, 'grad_norm_head': 0.3044565462788815, 'grad_norm_feat': 0.4718989235799766}
{'round': 85, 'grad_norm_head': 0.006674288600467052, 'grad_norm_feat': 0.032595500282366366}
{'round': 86, 'grad_norm_head': 0.006587252300638551, 'grad_norm_feat': 0.03225275032590535}
{'round': 87, 'grad_norm_head': 0.006496534064777421, 'grad_norm_feat': 0.0319241720122296}
{'round': 88, 'grad_norm_head': 0.00641011403124754, 'grad_norm_feat': 0.031589556938423725}
{'round': 89, 'grad_norm_head': 0.006323470150979363, 'grad_norm_feat': 0.03122594514303106}
{'round': 90, 'grad_norm_head': 0.006241056259464622, 'grad_norm_feat': 0.030914118645427553}
{'round': 91, 'grad_norm_head': 0.006157304304006777, 'grad_norm_feat': 0.030535169892375147}
{'round': 92, 'grad_norm_head': 0.006075282656496226, 'grad_norm_feat': 0.030216490190171547}
{'round': 93, 'grad_norm_head': 0.0059946548365546375, 'grad_norm_feat': 0.02991874874061573}
{'round': 94, 'grad_norm_head': 0.0059156441488501035, 'grad_norm_feat': 0.0295761858524738}
{'round': 95, 'grad_norm_head': 0.005842733991393347, 'grad_norm_feat': 0.02916367284127917}
{'round': 96, 'grad_norm_head': 0.00576187646332064, 'grad_norm_feat': 0.028795262660006742}
{'round': 97, 'grad_norm_head': 0.005687042500558516, 'grad_norm_feat': 0.02845899623337075}
{'round': 98, 'grad_norm_head': 0.005613864468120305, 'grad_norm_feat': 0.028174956458748936}
{'round': 99, 'grad_norm_head': 0.00553938611386705, 'grad_norm_feat': 0.02787282623537233}
{'round': 100, 'grad_norm_head': 0.005466569151078567, 'grad_norm_feat': 0.02754001842422426}
{'round': 101, 'grad_norm_head': 0.005401459147694971, 'grad_norm_feat': 0.027340106766995356}
{'round': 102, 'grad_norm_head': 0.005329200115934971, 'grad_norm_feat': 0.02699908072947561}
{'round': 103, 'grad_norm_head': 0.005269000442969641, 'grad_norm_feat': 0.026768153544033915}
{'round': 104, 'grad_norm_head': 0.005201258966612406, 'grad_norm_feat': 0.026333207280302147}
{'round': 105, 'grad_norm_head': 0.005135129213425675, 'grad_norm_feat': 0.025940925060211808}
{'round': 106, 'grad_norm_head': 0.005067464119763497, 'grad_norm_feat': 0.02561495491976298}
{'round': 107, 'grad_norm_head': 0.005005305929502311, 'grad_norm_feat': 0.025316109376906887}
{'round': 108, 'grad_norm_head': 0.004947466769535695, 'grad_norm_feat': 0.025073447326522846}
{'round': 109, 'grad_norm_head': 0.0048851073004491695, 'grad_norm_feat': 0.024752725781870506}
{'round': 110, 'grad_norm_head': 0.004824725583193981, 'grad_norm_feat': 0.024477215226118506}
{'round': 111, 'grad_norm_head': 0.00476623126626134, 'grad_norm_feat': 0.024173869632676252}
{'round': 112, 'grad_norm_head': 0.0047158150040565875, 'grad_norm_feat': 0.024007345511640667}
{'round': 113, 'grad_norm_head': 0.004655643889898328, 'grad_norm_feat': 0.023698163355257908}
{'round': 114, 'grad_norm_head': 0.004595092902176921, 'grad_norm_feat': 0.023385111328744625}
{'round': 115, 'grad_norm_head': 0.004539759222822822, 'grad_norm_feat': 0.023050908857891267}
{'round': 116, 'grad_norm_head': 0.004485444846739482, 'grad_norm_feat': 0.022826476688460853}
{'round': 117, 'grad_norm_head': 0.004431979632681108, 'grad_norm_feat': 0.022495691808460987}
{'round': 118, 'grad_norm_head': 0.004380047850212079, 'grad_norm_feat': 0.02224563561368783}
{'round': 119, 'grad_norm_head': 0.004330279111778591, 'grad_norm_feat': 0.021986002287348032}
{'round': 120, 'grad_norm_head': 0.004278352783389153, 'grad_norm_feat': 0.02171538307722612}
{'round': 121, 'grad_norm_head': 0.004229364126013999, 'grad_norm_feat': 0.021430469409396715}
{'round': 122, 'grad_norm_head': 0.004182667242973904, 'grad_norm_feat': 0.02119796642994973}
{'round': 123, 'grad_norm_head': 0.004132395030579077, 'grad_norm_feat': 0.020936002211062923}
{'round': 124, 'grad_norm_head': 0.004089771718227251, 'grad_norm_feat': 0.020697817192970966}
{'round': 125, 'grad_norm_head': 0.004043210563306887, 'grad_norm_feat': 0.020439088584965518}
{'round': 126, 'grad_norm_head': 0.003999459292746801, 'grad_norm_feat': 0.02023803879957291}
{'round': 127, 'grad_norm_head': 0.003953668832178637, 'grad_norm_feat': 0.01998324644867942}
{'round': 128, 'grad_norm_head': 0.003910826094122024, 'grad_norm_feat': 0.01975862711016272}
{'round': 129, 'grad_norm_head': 0.003867330279747136, 'grad_norm_feat': 0.019520037998172438}
{'round': 130, 'grad_norm_head': 0.003826054515378435, 'grad_norm_feat': 0.019306551066295797}
{'round': 131, 'grad_norm_head': 0.0037881843386176556, 'grad_norm_feat': 0.019072098747999717}
{'round': 132, 'grad_norm_head': 0.003752960487923815, 'grad_norm_feat': 0.019027375521353997}
{'round': 133, 'grad_norm_head': 0.003717124566771004, 'grad_norm_feat': 0.01878977578779595}
{'round': 134, 'grad_norm_head': 0.0036792312657400743, 'grad_norm_feat': 0.01857369833574781}
{'round': 135, 'grad_norm_head': 0.0036394916860961047, 'grad_norm_feat': 0.018368680854019975}
{'round': 136, 'grad_norm_head': 0.003604278980440726, 'grad_norm_feat': 0.01818075967904382}
{'round': 137, 'grad_norm_head': 0.003564654113833454, 'grad_norm_feat': 0.017965419101050525}
{'round': 138, 'grad_norm_head': 0.0035310572507544413, 'grad_norm_feat': 0.017848116437070276}
{'round': 139, 'grad_norm_head': 0.0034949438151361464, 'grad_norm_feat': 0.01767429457344384}
{'round': 140, 'grad_norm_head': 0.003463371966829379, 'grad_norm_feat': 0.017558230244493673}
{'round': 141, 'grad_norm_head': 0.003423970710139977, 'grad_norm_feat': 0.01737900760911913}
{'round': 142, 'grad_norm_head': 0.0033873998137714124, 'grad_norm_feat': 0.017176117474589695}
{'round': 143, 'grad_norm_head': 0.0033532713866888694, 'grad_norm_feat': 0.017025398666965737}
{'round': 144, 'grad_norm_head': 0.003316650009174005, 'grad_norm_feat': 0.016828106754674194}
{'round': 145, 'grad_norm_head': 0.0032824990656211083, 'grad_norm_feat': 0.0166632246380007}
{'round': 146, 'grad_norm_head': 0.0032495001397611152, 'grad_norm_feat': 0.01650719768194833}
{'round': 147, 'grad_norm_head': 0.0032156393616569008, 'grad_norm_feat': 0.016318265726474962}
{'round': 148, 'grad_norm_head': 0.003180863115471536, 'grad_norm_feat': 0.01615578696535437}
{'round': 149, 'grad_norm_head': 0.0031492722835980793, 'grad_norm_feat': 0.016012416895810275}
{'round': 150, 'grad_norm_head': 0.003115938734971393, 'grad_norm_feat': 0.015868218908452653}
{'round': 151, 'grad_norm_head': 0.003087143263188153, 'grad_norm_feat': 0.0157227569571701}
{'round': 152, 'grad_norm_head': 0.0030579803775833384, 'grad_norm_feat': 0.015541138430078948}
{'round': 153, 'grad_norm_head': 0.003027813775858944, 'grad_norm_feat': 0.015402181510015593}
{'round': 154, 'grad_norm_head': 0.0029972104174099397, 'grad_norm_feat': 0.01525241308255272}
{'round': 155, 'grad_norm_head': 0.0029673906940657505, 'grad_norm_feat': 0.015101196548817076}
{'round': 156, 'grad_norm_head': 0.0029379619356403094, 'grad_norm_feat': 0.014957380141825351}
{'round': 157, 'grad_norm_head': 0.0029092786098434027, 'grad_norm_feat': 0.014853639542160612}
{'round': 158, 'grad_norm_head': 0.0028810210883046324, 'grad_norm_feat': 0.014714502655727052}
{'round': 159, 'grad_norm_head': 0.0028525650313029277, 'grad_norm_feat': 0.01457720554329698}
{'round': 160, 'grad_norm_head': 0.002824046064530319, 'grad_norm_feat': 0.014431254272152074}
{'round': 161, 'grad_norm_head': 0.0027962726959071104, 'grad_norm_feat': 0.01429870727054694}
{'round': 162, 'grad_norm_head': 0.0027691763793399535, 'grad_norm_feat': 0.014177790587574086}
{'round': 163, 'grad_norm_head': 0.0027419068363299806, 'grad_norm_feat': 0.014039913648580359}
{'round': 164, 'grad_norm_head': 0.0027157977724938513, 'grad_norm_feat': 0.013894427537146013}
{'round': 165, 'grad_norm_head': 0.0026905333740252406, 'grad_norm_feat': 0.013784491392792395}
{'round': 166, 'grad_norm_head': 0.0026636355720588297, 'grad_norm_feat': 0.013642018482081233}
{'round': 167, 'grad_norm_head': 0.00263927557296267, 'grad_norm_feat': 0.013536989138610277}
{'round': 168, 'grad_norm_head': 0.002614573159686115, 'grad_norm_feat': 0.013436915587048107}
{'round': 169, 'grad_norm_head': 0.0025882099734011203, 'grad_norm_feat': 0.013286624605095396}
{'round': 170, 'grad_norm_head': 0.0025652577242053923, 'grad_norm_feat': 0.013200884142057508}
{'round': 171, 'grad_norm_head': 0.0025413620227793215, 'grad_norm_feat': 0.013048686448590436}
{'round': 172, 'grad_norm_head': 0.002518686373258052, 'grad_norm_feat': 0.012923616026370455}
{'round': 173, 'grad_norm_head': 0.002495867503319413, 'grad_norm_feat': 0.01282299291345076}
{'round': 174, 'grad_norm_head': 0.0024737745224500864, 'grad_norm_feat': 0.012719651803227537}
{'round': 175, 'grad_norm_head': 0.002451385336672561, 'grad_norm_feat': 0.012626667401864305}
{'round': 176, 'grad_norm_head': 0.002430175028754474, 'grad_norm_feat': 0.012515933208834932}
{'round': 177, 'grad_norm_head': 0.002408371823547688, 'grad_norm_feat': 0.012416098021382901}
{'round': 178, 'grad_norm_head': 0.0023883732261453313, 'grad_norm_feat': 0.012328988854294563}
{'round': 179, 'grad_norm_head': 0.002367197140234088, 'grad_norm_feat': 0.012231007461556205}
{'round': 180, 'grad_norm_head': 0.0023451226338341955, 'grad_norm_feat': 0.012113720639595328}
{'round': 181, 'grad_norm_head': 0.0023235605520817303, 'grad_norm_feat': 0.01202033519386353}
{'round': 182, 'grad_norm_head': 0.0023034209294014716, 'grad_norm_feat': 0.011929181515357368}
{'round': 183, 'grad_norm_head': 0.0022842674953282515, 'grad_norm_feat': 0.011836990173097991}
{'round': 184, 'grad_norm_head': 0.0022639949631869096, 'grad_norm_feat': 0.011739867269454593}
{'round': 185, 'grad_norm_head': 0.002244438479282068, 'grad_norm_feat': 0.01163807029016243}
{'round': 186, 'grad_norm_head': 0.002225412053826125, 'grad_norm_feat': 0.01154114063499973}
{'round': 187, 'grad_norm_head': 0.002206889808623776, 'grad_norm_feat': 0.011468637673433228}
{'round': 188, 'grad_norm_head': 0.002188614303154888, 'grad_norm_feat': 0.01137600374083061}
{'round': 189, 'grad_norm_head': 0.0021711937398118464, 'grad_norm_feat': 0.01130313357087384}
{'round': 190, 'grad_norm_head': 0.0021529476793813685, 'grad_norm_feat': 0.011212232919694748}
{'round': 191, 'grad_norm_head': 0.00213450498674343, 'grad_norm_feat': 0.011121960052254161}
{'round': 192, 'grad_norm_head': 0.0021193204266766992, 'grad_norm_feat': 0.011047269286702107}
{'round': 193, 'grad_norm_head': 0.0021003382718370244, 'grad_norm_feat': 0.010937235949662439}
{'round': 194, 'grad_norm_head': 0.0020836443805119544, 'grad_norm_feat': 0.010871417522231098}
{'round': 195, 'grad_norm_head': 0.0020674058777212993, 'grad_norm_feat': 0.01080797894366082}
{'round': 196, 'grad_norm_head': 0.002050629825446489, 'grad_norm_feat': 0.010700928892209798}
{'round': 197, 'grad_norm_head': 0.0020320898904908633, 'grad_norm_feat': 0.010649438161601627}
{'round': 198, 'grad_norm_head': 0.002018259688921528, 'grad_norm_feat': 0.010609805818223772}
{'round': 199, 'grad_norm_head': 0.002001490981632865, 'grad_norm_feat': 0.010476432149895678}
{'round': 200, 'grad_norm_head': 0.001985323864373362, 'grad_norm_feat': 0.010415157672877108}
{'round': 201, 'grad_norm_head': 0.001969017323584952, 'grad_norm_feat': 0.0103356791772452}
{'round': 202, 'grad_norm_head': 0.0019538564984872167, 'grad_norm_feat': 0.010257162543434752}
{'round': 203, 'grad_norm_head': 0.0019383897063393817, 'grad_norm_feat': 0.010176272294725404}
{'round': 204, 'grad_norm_head': 0.0019220900376864319, 'grad_norm_feat': 0.010104393059164192}
{'round': 205, 'grad_norm_head': 0.0019094518290399477, 'grad_norm_feat': 0.01002739715121195}
{'round': 206, 'grad_norm_head': 0.0018934429372202332, 'grad_norm_feat': 0.009969810048620666}
{'round': 207, 'grad_norm_head': 0.001878795301949896, 'grad_norm_feat': 0.009872833437258179}
{'round': 208, 'grad_norm_head': 0.0018654618150668266, 'grad_norm_feat': 0.009828359849124366}
{'round': 209, 'grad_norm_head': 0.0018504556406307492, 'grad_norm_feat': 0.009763268955001913}
{'round': 210, 'grad_norm_head': 0.0018370118230605348, 'grad_norm_feat': 0.009683752639808689}
{'round': 211, 'grad_norm_head': 0.0018235952808595276, 'grad_norm_feat': 0.00961133945611765}
{'round': 212, 'grad_norm_head': 0.001809816644675052, 'grad_norm_feat': 0.009552055579415075}
{'round': 213, 'grad_norm_head': 0.0017957334698976762, 'grad_norm_feat': 0.009468753953996054}
{'round': 214, 'grad_norm_head': 0.0017828863615532186, 'grad_norm_feat': 0.009407917936102874}
{'round': 215, 'grad_norm_head': 0.0017693895715726702, 'grad_norm_feat': 0.009340670392761954}
{'round': 216, 'grad_norm_head': 0.0017547121392662286, 'grad_norm_feat': 0.00927432585048596}
{'round': 217, 'grad_norm_head': 0.0017421385661188708, 'grad_norm_feat': 0.009206492300684021}
{'round': 218, 'grad_norm_head': 0.0017295296398669724, 'grad_norm_feat': 0.009135406375936102}
{'round': 219, 'grad_norm_head': 0.0017173443080971585, 'grad_norm_feat': 0.009072390295378653}
{'round': 220, 'grad_norm_head': 0.0017040380446398278, 'grad_norm_feat': 0.009004577314614362}
{'round': 221, 'grad_norm_head': 0.001693086941297296, 'grad_norm_feat': 0.008951425652728023}
{'round': 222, 'grad_norm_head': 0.00167957390462681, 'grad_norm_feat': 0.008880168357549144}
{'round': 223, 'grad_norm_head': 0.0016673462427401935, 'grad_norm_feat': 0.008822383562381143}
{'round': 224, 'grad_norm_head': 0.0016563591218025763, 'grad_norm_feat': 0.00876499499151314}
{'round': 225, 'grad_norm_head': 0.0016429371901009752, 'grad_norm_feat': 0.008697864626397402}
{'round': 226, 'grad_norm_head': 0.0016315797433995056, 'grad_norm_feat': 0.008635953874683983}
{'round': 227, 'grad_norm_head': 0.0016200559227086296, 'grad_norm_feat': 0.00857982549173614}
{'round': 228, 'grad_norm_head': 0.001607882357419922, 'grad_norm_feat': 0.00851221314528813}
{'round': 229, 'grad_norm_head': 0.0015967317202827533, 'grad_norm_feat': 0.008447835392483572}
{'round': 230, 'grad_norm_head': 0.0015849660455078125, 'grad_norm_feat': 0.00839440862256805}
{'round': 231, 'grad_norm_head': 0.0015735807394889679, 'grad_norm_feat': 0.00833319516148337}
{'round': 232, 'grad_norm_head': 0.0015621566706446471, 'grad_norm_feat': 0.008271718176721829}
{'round': 233, 'grad_norm_head': 0.0015515506380058173, 'grad_norm_feat': 0.00822240365975737}
{'round': 234, 'grad_norm_head': 0.0015407507543613722, 'grad_norm_feat': 0.008165606232048126}
{'round': 235, 'grad_norm_head': 0.0015291747257433611, 'grad_norm_feat': 0.00810376908603297}
{'round': 236, 'grad_norm_head': 0.0015181235407654712, 'grad_norm_feat': 0.00805001473642152}
{'round': 237, 'grad_norm_head': 0.001508708038312603, 'grad_norm_feat': 0.007999190118558859}
{'round': 238, 'grad_norm_head': 0.001497024934584233, 'grad_norm_feat': 0.00793623310280983}
{'round': 239, 'grad_norm_head': 0.0014866524412262753, 'grad_norm_feat': 0.007885105224573025}
{'round': 240, 'grad_norm_head': 0.0014768599834262264, 'grad_norm_feat': 0.007831627198373464}
{'round': 241, 'grad_norm_head': 0.0014667351667026296, 'grad_norm_feat': 0.0077795677457661114}
{'round': 242, 'grad_norm_head': 0.0014569378446380346, 'grad_norm_feat': 0.007726364377318067}
{'round': 243, 'grad_norm_head': 0.0014459525370400514, 'grad_norm_feat': 0.007675881631087135}
{'round': 244, 'grad_norm_head': 0.0014354881706545664, 'grad_norm_feat': 0.00761745488916781}
{'round': 245, 'grad_norm_head': 0.0014257744410754792, 'grad_norm_feat': 0.00756685825450713}
{'round': 246, 'grad_norm_head': 0.0014155632359151616, 'grad_norm_feat': 0.00752278918282865}
{'round': 247, 'grad_norm_head': 0.0014065859685294408, 'grad_norm_feat': 0.007475545163279784}
{'round': 248, 'grad_norm_head': 0.0013964648608852234, 'grad_norm_feat': 0.007429651140607875}
{'round': 249, 'grad_norm_head': 0.001386866399443517, 'grad_norm_feat': 0.007380736276461188}
{'round': 250, 'grad_norm_head': 0.00137808709110065, 'grad_norm_feat': 0.007327539653332632}
{'round': 251, 'grad_norm_head': 0.0013684673135345516, 'grad_norm_feat': 0.007267044422332146}
{'round': 252, 'grad_norm_head': 0.0013599063822888808, 'grad_norm_feat': 0.007153186487192994}
{'round': 253, 'grad_norm_head': 0.001349596994182289, 'grad_norm_feat': 0.007179463406808922}
{'round': 254, 'grad_norm_head': 0.0013413027182163095, 'grad_norm_feat': 0.007064309824995525}
{'round': 255, 'grad_norm_head': 0.001332255076700322, 'grad_norm_feat': 0.007012057704664004}
{'round': 256, 'grad_norm_head': 0.0013237031258255816, 'grad_norm_feat': 0.007038606620088341}
{'round': 257, 'grad_norm_head': 0.0013151958068192964, 'grad_norm_feat': 0.0069221597592324}
{'round': 258, 'grad_norm_head': 0.001306077627984198, 'grad_norm_feat': 0.00695211360498616}
{'round': 259, 'grad_norm_head': 0.001298098097238575, 'grad_norm_feat': 0.006833739940129548}
{'round': 260, 'grad_norm_head': 0.001288405297175276, 'grad_norm_feat': 0.006859711674947719}
{'round': 261, 'grad_norm_head': 0.0012813320368674432, 'grad_norm_feat': 0.006745855665185863}
{'round': 262, 'grad_norm_head': 0.0012725726826171096, 'grad_norm_feat': 0.0067746947434455355}
{'round': 263, 'grad_norm_head': 0.001263097522268157, 'grad_norm_feat': 0.006722608698903134}
{'round': 264, 'grad_norm_head': 0.0012562924355345331, 'grad_norm_feat': 0.006616818334524513}
{'round': 265, 'grad_norm_head': 0.0012465793437191643, 'grad_norm_feat': 0.006642582226238792}
{'round': 266, 'grad_norm_head': 0.0012399749975254256, 'grad_norm_feat': 0.006528749121778823}
{'round': 267, 'grad_norm_head': 0.0012308539445982061, 'grad_norm_feat': 0.006549817816214149}
{'round': 268, 'grad_norm_head': 0.0012234458454178348, 'grad_norm_feat': 0.006508141241508323}
{'round': 269, 'grad_norm_head': 0.0012156754228890658, 'grad_norm_feat': 0.006394929487239737}
{'round': 270, 'grad_norm_head': 0.0012075992516138731, 'grad_norm_feat': 0.00642294106266654}
{'round': 271, 'grad_norm_head': 0.001200252792365313, 'grad_norm_feat': 0.00638269920286395}
{'round': 272, 'grad_norm_head': 0.0011925009399443704, 'grad_norm_feat': 0.0063406950399737495}
{'round': 273, 'grad_norm_head': 0.0011862290927075244, 'grad_norm_feat': 0.006305658644682002}
{'round': 274, 'grad_norm_head': 0.0011793116719553817, 'grad_norm_feat': 0.006209243106199925}
{'round': 275, 'grad_norm_head': 0.0011712896016919366, 'grad_norm_feat': 0.006241864535474593}
{'round': 276, 'grad_norm_head': 0.0011644031952976134, 'grad_norm_feat': 0.006204622754185713}
{'round': 277, 'grad_norm_head': 0.0011578485557049393, 'grad_norm_feat': 0.006101294897677388}
{'round': 278, 'grad_norm_head': 0.001151444390881178, 'grad_norm_feat': 0.006064231723042057}
{'round': 279, 'grad_norm_head': 0.0011428978235798045, 'grad_norm_feat': 0.006089590068304208}
{'round': 280, 'grad_norm_head': 0.001136598747228741, 'grad_norm_feat': 0.006059073988328693}
{'round': 281, 'grad_norm_head': 0.0011291088026303524, 'grad_norm_feat': 0.006012699591743947}
